"TreeID","IndicatorName.x","SurveyID.x","FormularString.x","Latest...1.x","Sample.Size.x","Overall.Mean.x","Max.Leaf.Size.x","Max.Leaf.Access.x","Min.Leaf.Size.x","Min.Leaf.Access.x","Max.Leaf.Characteristics.x","Min.Leaf.Characteristics.x","InUse.x.x","Latest...1.y","Sample.Size.y","Overall.Mean.y","Max.Leaf.Size.y","Max.Leaf.Access.y","Min.Leaf.Size.y","Min.Leaf.Access.y","Max.Leaf.Characteristics.y","Min.Leaf.Characteristics.y","InUse.y.x","VariableID.x","DatasetSource.x","MergeResult","AnaResult","Country_ISO.x","Year.x","data1","IndicatorName.y","Country_ISO.y","Year.y","Analysis","Sample.Size","Overall.Mean","Max.Leaf.Size","Max.Leaf.Access","Min.Leaf.Size","Min.Leaf.Access","Max.Leaf.Characteristics","Min.Leaf.Characteristics","FormularString.y","SurveyID.y","Country","Year.y","SurveySource","CountryCode","VersionCode","MetadataFile","InUse.x.y","MICS_Education_data","AdditionalVariables","Religion_data","Ethnicity_data","Language_data","VariableID.y","SurveySouce","DatasetSource.y","InUse.y.y","data2"
"IDN+2017+BankCardHH+HighestEducation+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"BankCardHH","IDN","2017","BankCardHH ~ PoorerHousehold + Residence + HighestEducation","47963.001382","0.519027193935","0.190540381474744","0.93001460971965","0.145825191094585","0.102968933073694","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower","HighestEducation+PoorerHousehold+Residence","IDN71","Indonesia","2017","DHS","ID","71","","Y","","","","","","B14","MICS","HR+HH","Y",1
"IDN+2017+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"ContraceptiveMethod","IDN","2017","ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education","26607.459659","0.771421888750556","0.111875495599713","0.865445405728916","0.110310628170292","0.680945263909988","MAX-leaf // Education ~ Lower // aGroup ~ 15-24 + 25-34","MIN-leaf // Education~Higher","aGroup+Education+NUnder5+PoorerHousehold+Residence","IDN71","Indonesia","2017","DHS","ID","71","","Y","","","","","","W11","BOTH","IR+WM","Y",1
"IDN+2017+HealthInsurance+aGroup+Education+PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"HealthInsurance","IDN","2017","HealthInsurance ~ PoorerHousehold + Residence + aGroup + Education + Sex","59635.999536","0.579324701167192","0.151257663444624","0.732761934316938","0.184485265202245","0.466032464429654","MAX-leaf // Education ~ Higher","MIN-leaf // Education~Lower + Secondary // Residence~Rural // PoorerHousehold~0","aGroup+Education+PoorerHousehold+Residence+Sex","IDN71","Indonesia","2017","DHS","ID","71","","Y","","","","","","I11","","","Y",1
"IDN+2017+HigherEducation35plus+PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"HigherEducation35plus","IDN","2017","HigherEducation35plus ~ PoorerHousehold + Residence + Sex","78003.278015","0.090423943666107","0.188210576280868","0.191398550034805","0.210846905367708","0.010392583477414","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","PoorerHousehold+Residence+Sex","IDN71","Indonesia","2017","DHS","ID","71","","Y","","","","","","E13","","","Y",1
"IDN+2017+InternetUse+aGroup+Education+PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"InternetUse","IDN","2017","InternetUse ~ PoorerHousehold + Residence + aGroup + Education + Sex","59635.999536","0.466058454058809","0.151257663444624","0.92096019543374","0.198615738583366","0.064537327232814","MAX-leaf // Education ~ Higher","MIN-leaf // Education~Lower // Residence~Rural","aGroup+Education+PoorerHousehold+Residence+Sex","IDN71","Indonesia","2017","DHS","ID","71","","Y","","","","","","I12","","","Y",1
"IDN+2017+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"MobilePhoneHH","IDN","2017","MobilePhoneHH ~ PoorerHousehold + Residence + HighestEducation","47963.001382","0.889944510291197","0.190540381474744","0.998533971622182","0.183658333281574","0.589818106441283","MAX-leaf // HighestEducation ~ Higher // PoorerHousehold ~ 0","MIN-leaf // HighestEducation~Lower","HighestEducation+PoorerHousehold+Residence","IDN71","Indonesia","2017","DHS","ID","71","","Y","","","","","","H14","MICS","","Y",1
"IDN+2017+ProfessionalHelp+aGroup+Education+MarriageStatus+NUnder5+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"ProfessionalHelp","IDN","2017","ProfessionalHelp ~ PoorerHousehold + Residence + aGroup + MarriageStatus + NUnder5 + Education","9631.293165","0.925840331847068","0.140967671499594","0.993572821124542","0.176038542899032","0.772939004843889","MAX-leaf // PoorerHousehold ~ 0 // Education ~ Higher","MIN-leaf // PoorerHousehold~1 // Education~Lower","aGroup+Education+MarriageStatus+NUnder5+PoorerHousehold+Residence","IDN71","Indonesia","2017","DHS","ID","71","","Y","","","","","","W12","","","Y",1
"IDN+2017+SecondaryEducation35plus+PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"SecondaryEducation35plus","IDN","2017","SecondaryEducation35plus ~ PoorerHousehold + Residence + Sex","81182.587947","0.285758697100728","0.18809370855446","0.553407149862213","0.209682253368334","0.066637541727945","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","PoorerHousehold+Residence+Sex","IDN71","Indonesia","2017","DHS","ID","71","","Y","","","","","","E16","","","Y",1
"IND+2016+AccessElectricity+Caste+HighestEducation+PoorerHousehold+Religion+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"AccessElectricity","IND","2016","AccessElectricity ~ PoorerHousehold + Residence + HighestEducation + Caste + Religion","601508.990739","0.882037915940664","0.084926241842605","0.995891415257192","0.13265749717052","0.636520228174417","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Caste ~ DoNotKnow + OtherBackwardClass + ScheduleTribe + ScheduleCaste // HighestEducation ~ Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower","Caste+HighestEducation+PoorerHousehold+Religion+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"H11","BOTH","HR+HH","Y",1
"IND+2016+AllViolence+AgeDifference+aGroup+Caste+Education+EducationDifference+FatherBeatMother+HusbandAge+HusbandAlcohol+HusbandEducation+NUnder5+PoorerHousehold+Religion+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"AllViolence","IND","2016","AllViolence ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + HusbandAge + HusbandEducation + HusbandAlcohol + FatherBeatMother + AgeDifference + EducationDifference + Caste + Religion","60378.177041","0.310250755472126","0.084210506563446","0.693642409317408","0.069499336211336","0.078077948859107","MAX-leaf // FatherBeatMother ~ Yes // HusbandAlcohol ~ Yes","MIN-leaf // FatherBeatMother~DontKnow + No // HusbandAlcohol~No // Education~Higher // PoorerHousehold~0","AgeDifference+aGroup+Caste+Education+EducationDifference+FatherBeatMother+HusbandAge+HusbandAlcohol+HusbandEducation+NUnder5+PoorerHousehold+Religion+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"V10","DHS","IR","Y",1
"IND+2016+AllViolence+AgeDifference+aGroup+Education+EducationDifference+FatherBeatMother+HusbandAge+HusbandAlcohol+HusbandEducation+NUnder5+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"AllViolence","IND","2016","AllViolence ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + HusbandAge + HusbandEducation + HusbandAlcohol + FatherBeatMother + AgeDifference + EducationDifference","60378.177041","0.310250755472126","0.092414564971231","0.639593217631771","0.14874998388741","0.112859168489583","MAX-leaf // FatherBeatMother ~ Yes // EducationDifference ~ Missing + NeitherEducated + HusbandBetterEducated","MIN-leaf // FatherBeatMother~DontKnow + No // HusbandAlcohol~No // Education~Secondary + Higher // Residence~Urban","AgeDifference+aGroup+Education+EducationDifference+FatherBeatMother+HusbandAge+HusbandAlcohol+HusbandEducation+NUnder5+PoorerHousehold+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"V10","DHS","IR","Y",1
"IND+2016+BankCardHH+Caste+HighestEducation+PoorerHousehold+Religion+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"BankCardHH","IND","2016","BankCardHH ~ PoorerHousehold + Residence + HighestEducation + Caste + Religion","601508.990739","0.893971273419131","0.092126400710854","0.974685580118204","0.073741046886939","0.712409426261926","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher // Residence ~ Rural","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower // Caste~OtherClass + DoNotKnow + OtherBackwardClass","Caste+HighestEducation+PoorerHousehold+Religion+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"B14","MICS","HR+HH","Y",1
"IND+2016+BankCardHH+HighestEducation+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"BankCardHH","IND","2016","BankCardHH ~ PoorerHousehold + Residence + HighestEducation","601508.990739","0.893971273419131","0.092126400710854","0.974685580118204","0.13265749717052","0.715554221949086","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher // Residence ~ Rural","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower","HighestEducation+PoorerHousehold+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"B14","MICS","HR+HH","Y",1
"IND+2016+BasicWater+Caste+HighestEducation+PoorerHousehold+Religion+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"BasicWater","IND","2016","BasicWater ~ PoorerHousehold + Residence + HighestEducation + Caste + Religion","601508.990739","0.879512804748006","0.103365198665799","0.966918000976109","0.06516737181242","0.675046926372065","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Caste ~ OtherClass","MIN-leaf // PoorerHousehold~1 // Caste~ScheduleTribe","Caste+HighestEducation+PoorerHousehold+Religion+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"H12","BOTH","HR+HH","Y",1
"IND+2016+CleanFuel+Caste+HighestEducation+PoorerHousehold+Religion+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"CleanFuel","IND","2016","CleanFuel ~ PoorerHousehold + Residence + HighestEducation + Caste + Religion","601508.990739","0.437673320146985","0.142554211953921","0.946196077332303","0.06516737181242","0.016521701329505","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // HighestEducation ~ Higher","MIN-leaf // PoorerHousehold~1 // Caste~ScheduleTribe","Caste+HighestEducation+PoorerHousehold+Religion+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"H13","BOTH","HR+HH","Y",1
"IND+2016+ContraceptiveMethod+aGroup+Caste+Education+NUnder5+PoorerHousehold+Religion+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"ContraceptiveMethod","IND","2016","ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + Caste + Religion","351139.808871","0.728114772483478","0.104690831040193","0.926410273501017","0.06886560643679","0.406510629631577","MAX-leaf // NUnder5 ~ 0 // aGroup ~ 35+ // Caste ~ OtherBackwardClass + ScheduleTribe + ScheduleCaste // PoorerHousehold ~ 0 // Education ~ Lower","MIN-leaf // NUnder5~1 + 2 + 3 + 4 + 5 // PoorerHousehold~1 // aGroup~15-24 + 35+","aGroup+Caste+Education+NUnder5+PoorerHousehold+Religion+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"W11","BOTH","IR+WM","Y",1
"IND+2016+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"ContraceptiveMethod","IND","2016","ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education","351139.808871","0.728114772483478","0.13915277516697","0.919348707164076","0.150732524486975","0.459892602921857","MAX-leaf // NUnder5 ~ 0 // aGroup ~ 35+ // Education ~ Lower // PoorerHousehold ~ 0","MIN-leaf // NUnder5~1 + 2 + 3 + 4 + 5 + 6 // PoorerHousehold~1","aGroup+Education+NUnder5+PoorerHousehold+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"W11","BOTH","IR+WM","Y",1
"IND+2016+EmotionalViolence+AgeDifference+aGroup+Caste+Education+EducationDifference+FatherBeatMother+HusbandAge+HusbandAlcohol+HusbandEducation+NUnder5+PoorerHousehold+Religion+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"EmotionalViolence","IND","2016","EmotionalViolence ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + HusbandAge + HusbandEducation + HusbandAlcohol + FatherBeatMother + AgeDifference + EducationDifference + Caste + Religion","60378.177041","0.126945178616361","0.084210506563446","0.324896144074782","0.069499336211336","0.033266545689027","MAX-leaf // HusbandAlcohol ~ Yes // FatherBeatMother ~ Yes","MIN-leaf // HusbandAlcohol~No // FatherBeatMother~DontKnow + No // Education~Higher // PoorerHousehold~0","AgeDifference+aGroup+Caste+Education+EducationDifference+FatherBeatMother+HusbandAge+HusbandAlcohol+HusbandEducation+NUnder5+PoorerHousehold+Religion+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"V11","","","Y",1
"IND+2016+EmotionalViolence+AgeDifference+aGroup+Education+EducationDifference+FatherBeatMother+HusbandAge+HusbandAlcohol+HusbandEducation+NUnder5+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"EmotionalViolence","IND","2016","EmotionalViolence ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + HusbandAge + HusbandEducation + HusbandAlcohol + FatherBeatMother + AgeDifference + EducationDifference","60378.177041","0.126945178616361","0.164074663371716","0.25315503649358","0.14874998388741","0.041500385383538","MAX-leaf // HusbandAlcohol ~ Yes // Education ~ Lower","MIN-leaf // HusbandAlcohol~No // FatherBeatMother~DontKnow + No // Education~Secondary + Higher // Residence~Urban","AgeDifference+aGroup+Education+EducationDifference+FatherBeatMother+HusbandAge+HusbandAlcohol+HusbandEducation+NUnder5+PoorerHousehold+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"V11","","","Y",1
"IND+2016+HealthInsurance+aGroup+Caste+Education+PoorerHousehold+Religion+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"HealthInsurance","IND","2016","HealthInsurance ~ PoorerHousehold + Residence + aGroup + Education + Caste + Religion + Sex","811807.986576","0.208141150474111","0.077407904797839","0.316746400169493","0.088287505843956","0.128958036775446","MAX-leaf // aGroup ~ 35+ // Caste ~ OtherBackwardClass + ScheduleTribe + ScheduleCaste // PoorerHousehold ~ 0 // Residence ~ Rural","MIN-leaf // aGroup~15-24 // Caste~OtherClass + DoNotKnow","aGroup+Caste+Education+PoorerHousehold+Religion+Residence+Sex","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"I11","","","Y",1
"IND+2016+HealthInsurance+aGroup+Education+PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"HealthInsurance","IND","2016","HealthInsurance ~ PoorerHousehold + Residence + aGroup + Education + Sex","811807.986576","0.208141150474111","0.111077342146295","0.287879588703907","0.134586118153164","0.153823931893547","MAX-leaf // aGroup ~ 35+ // PoorerHousehold ~ 0 // Residence ~ Rural","MIN-leaf // aGroup~15-24 // PoorerHousehold~1","aGroup+Education+PoorerHousehold+Residence+Sex","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"I11","","","Y",1
"IND+2016+HigherEducation2535+Caste+PoorerHousehold+Religion+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"HigherEducation2535","IND","2016","HigherEducation2535 ~ PoorerHousehold + Residence + Sex + Caste + Religion","507968.667244","0.176490391217253","0.104999730108118","0.417175110275983","0.186881263608334","0.015286932115128","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Caste ~ OtherClass","MIN-leaf // PoorerHousehold~1 // Sex~Female","Caste+PoorerHousehold+Religion+Residence+Sex","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"E11","","","Y",1
"IND+2016+HigherEducation35plus+Caste+PoorerHousehold+Religion+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"HigherEducation35plus","IND","2016","HigherEducation35plus ~ PoorerHousehold + Residence + Sex + Caste + Religion","981519.699684","0.081906178588043","0.117933290492553","0.257340559444968","0.168997365382881","0.001364756326671","MAX-leaf // Residence ~ Urban // Caste ~ OtherClass","MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female","Caste+PoorerHousehold+Religion+Residence+Sex","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"E13","","","Y",1
"IND+2016+HigherEducation35plus+PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"HigherEducation35plus","IND","2016","HigherEducation35plus ~ PoorerHousehold + Residence + Sex","981519.699684","0.081906178588043","0.17469153769018","0.219966648756707","0.168997365382881","0.001364756326671","MAX-leaf // Residence ~ Urban // Sex ~ Male","MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female","PoorerHousehold+Residence+Sex","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"E13","","","Y",1
"IND+2016+MobilePhoneHH+Caste+HighestEducation+PoorerHousehold+Religion+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"MobilePhoneHH","IND","2016","MobilePhoneHH ~ PoorerHousehold + Residence + HighestEducation + Caste + Religion","601508.990739","0.903969705574918","0.086462161519989","0.995388856309973","0.069147125081041","0.618429164489928","MAX-leaf // HighestEducation ~ Higher // PoorerHousehold ~ 0 // Caste ~ OtherClass","MIN-leaf // HighestEducation~Lower // Caste~ScheduleTribe + ScheduleCaste","Caste+HighestEducation+PoorerHousehold+Religion+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"H14","MICS","","Y",1
"IND+2016+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"MobilePhoneHH","IND","2016","MobilePhoneHH ~ PoorerHousehold + Residence + HighestEducation","601508.990739","0.903969705574918","0.234680612664772","0.992904334664966","0.173247800520767","0.682139299490757","MAX-leaf // HighestEducation ~ Higher // PoorerHousehold ~ 0","MIN-leaf // HighestEducation~Lower","HighestEducation+PoorerHousehold+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"H14","MICS","","Y",1
"IND+2016+NoSexualViolence+AgeDifference+aGroup+Caste+Education+EducationDifference+FatherBeatMother+HusbandAge+HusbandAlcohol+HusbandEducation+NUnder5+PoorerHousehold+Religion+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"NoSexualViolence","IND","2016","NoSexualViolence ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + HusbandAge + HusbandEducation + HusbandAlcohol + FatherBeatMother + AgeDifference + EducationDifference + Caste + Religion","66836.027605","0.930694008306779","0.074046991306075","0.991476561845995","0.095855294974484","0.818518653783812","MAX-leaf // HusbandAlcohol ~ No // FatherBeatMother ~ DontKnow + No // PoorerHousehold ~ 0 // Education ~ Higher","MIN-leaf // HusbandAlcohol~Yes // FatherBeatMother~Yes","AgeDifference+aGroup+Caste+Education+EducationDifference+FatherBeatMother+HusbandAge+HusbandAlcohol+HusbandEducation+NUnder5+PoorerHousehold+Religion+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"V12","","","Y",1
"IND+2016+NoSexualViolence+AgeDifference+aGroup+Education+EducationDifference+FatherBeatMother+HusbandAge+HusbandAlcohol+HusbandEducation+NUnder5+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"NoSexualViolence","IND","2016","NoSexualViolence ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + HusbandAge + HusbandEducation + HusbandAlcohol + FatherBeatMother + AgeDifference + EducationDifference","66836.027605","0.930694008306779","0.200707335170778","0.981822032912859","0.106797177342509","0.825017228917558","MAX-leaf // HusbandAlcohol ~ No // FatherBeatMother ~ DontKnow + No // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // HusbandAlcohol~Yes // FatherBeatMother~DontKnow + Yes","AgeDifference+aGroup+Education+EducationDifference+FatherBeatMother+HusbandAge+HusbandAlcohol+HusbandEducation+NUnder5+PoorerHousehold+Residence","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"V12","","","Y",1
"IND+2016+NotOverweight+Caste+MotherEducation+PoorerHousehold+Religion+Residence+Sex+Under5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"NotOverweight","IND","2016","NotOverweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex + Caste + Religion","223606.99662","0.979013413887156","0.142614887315864","0.98613353096924","0.123761821460486","0.964346514698365","MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 2 + 3 + 4 + 5 + 6 + 7 + 8 // Sex ~ Male","MIN-leaf // PoorerHousehold~0 // Under5~0 + 1 // Residence~Urban","Caste+MotherEducation+PoorerHousehold+Religion+Residence+Sex+Under5","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"K11","","","Y",1
"IND+2016+NotStunting+Caste+MotherEducation+PoorerHousehold+Religion+Residence+Sex+Under5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"NotStunting","IND","2016","NotStunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex + Caste + Religion","223606.99662","0.613393116075385","0.083421683739621","0.762140778964611","0.088990693895042","0.46143821834163","MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 0 + 1 // Caste ~ OtherClass + DoNotKnow","MIN-leaf // PoorerHousehold~1 // MotherEducation~Lower // Under5~2 + 3 + 4 + 5 + 6 + 7 + 8 // Caste~ScheduleTribe + ScheduleCaste","Caste+MotherEducation+PoorerHousehold+Religion+Residence+Sex+Under5","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"K12","","","Y",1
"IND+2016+NotWasting+Caste+MotherEducation+PoorerHousehold+Religion+Residence+Sex+Under5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"NotWasting","IND","2016","NotWasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex + Caste + Religion","223606.99662","0.786964334680665","0.081054121252747","0.823275359757369","0.038215457875506","0.694445194972416","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female // Caste ~ OtherClass + DoNotKnow + OtherBackwardClass // MotherEducation ~ Lower","MIN-leaf // PoorerHousehold~1 // Caste~ScheduleTribe // Sex~Male","Caste+MotherEducation+PoorerHousehold+Religion+Residence+Sex+Under5","IND71","India","2016","DHS","IA","71","","Y","","","Ready","Ready",NA,"K13","","","Y",1
