Source,Type,Country,Year,Latest = 1,Additional variables,Analysis,Sample Size,Overall Mean,Max Leaf Size,Max Leaf Access,Min Leaf Size,Min Leaf Access,Gap,Max Leaf Characteristics,Min Leaf Characteristics,Most imp. Var.,2nd var,3rd var,4th var,5th var,6th var,7th var,8th var
MICS,Individual,Kazakhstan,2010,0,No,InternetUse ~ PoorerHousehold + Residence + Education + Sex + Electricity,5027.33596893671,0.678738366536436,0.356408598889653,0.878196061012664,0.205556141906679,0.357519226343475,0.520676834669189,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Education ~ Lower,MIN-leaf // PoorerHousehold~1 // Education~Secondary,PoorerHousehold,Residence,Education,Electricity,,,,
MICS,Individual,Kazakhstan,2010,0,No,ChildMarriage15 ~ PoorerHousehold + Residence + Sex,2611.39784379592,0.002148930338915,0.834224356115006,0.002575962117581,0.165775643884996,0,0.002575962117581,MAX-leaf // Sex ~ Female,MIN-leaf // Sex~Male,Sex,,,,,,,
MICS,Individual,Kazakhstan,2010,0,No,ChildMarriage18 ~ PoorerHousehold + Residence + Sex,2611.39784379592,0.051149252572187,0.221222843205244,0.093240796544131,0.165775643884996,0,0.093240796544131,MAX-leaf // Sex ~ Female // PoorerHousehold ~ 1 // Residence ~ Rural,MIN-leaf // Sex~Male,Sex,PoorerHousehold,Residence,,,,,
MICS,Women,Kazakhstan,2010,0,Yes,TeenPregnancy ~ PoorerHousehold + Residence + Education + Religion + Ethnicity,2022.36986381293,0.03750306061259,0.052870080498547,0.149776173804117,0.449894312203014,0.014116341764648,0.135659832039469,MAX-leaf // Religion ~ Hristian // Residence ~ Rural,MIN-leaf // Religion~MinorReligion + Islam // PoorerHousehold~0,Religion,Ethnicity,Residence,PoorerHousehold,Education,,,
MICS,Women,Kazakhstan,2010,0,Yes,AdolescentBirthRate ~ PoorerHousehold + Residence + Education + Religion + Ethnicity,2178.49168480076,0.071056232621379,0.071390128833394,0.234782494077763,0.58851938304104,0.03859699123026,0.196185502847503,MAX-leaf // Education ~ Secondary // Religion ~ MinorReligion + Hristian,MIN-leaf // Education~Lower // Religion~MinorReligion + Islam,Education,Religion,Ethnicity,Residence,PoorerHousehold,,,
MICS,Women,Kazakhstan,2010,0,Yes,ReasonBeating ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + Religion + Ethnicity,14014,0.122043458834999,0.090018320873714,0.192579359857434,0.142927506664723,0.072640017745166,0.119939342112268,MAX-leaf // PoorerHousehold ~ 1 // Ethnicity ~ MinorEthnicity + Russian,MIN-leaf // PoorerHousehold~0 // NUnder5~0 // Ethnicity~Russian,PoorerHousehold,Residence,aGroup,Ethnicity,NUnder5,Religion,Education,
MICS,Individual,Kazakhstan,2010,0,No,MobilePhone,No Analysis,,,,,,0,,,,,,,,,,
MICS,Women,Kazakhstan,2010,0,No,ProfessionalHelp ~ PoorerHousehold + Residence + aGroup + MarritalStatus + NUnder5 + Education,1993.3402832817,0.997989114301272,0.199861387676111,1,0.244051601972512,0.993183828692427,0.006816171307573,MAX-leaf // NUnder5 ~ 2 + 3 + 4 + 5 + 6 // PoorerHousehold ~ 0,MIN-leaf // NUnder5~2 + 3 + 4 + 5 // PoorerHousehold~1,PoorerHousehold,NUnder5,Residence,Education,aGroup,,,
MICS,Women,Kazakhstan,2010,0,No,ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education,5824.93831535719,0.720750352377936,0.512660736208024,0.761693894749241,0.110927963935074,0.555241415310239,0.206452479439002,MAX-leaf // aGroup ~ 25-34 + 35+ // NUnder5 ~ 0 + 1 // Education ~ Lower,MIN-leaf // aGroup~15-24,aGroup,NUnder5,Education,PoorerHousehold,,,,
MICS,Individual,Kazakhstan,2010,0,No,InternetUse ~ PoorerHousehold + Residence + Education + Sex + Electricity,5027.33596893671,0.678738366536436,0.356408598889653,0.878196061012664,0.205556141906679,0.357519226343475,0.520676834669189,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Education ~ Lower,MIN-leaf // PoorerHousehold~1 // Education~Secondary,PoorerHousehold,Residence,Education,Electricity,,,,
MICS,Individual,Kazakhstan,2010,0,No,ChildMarriage15 ~ PoorerHousehold + Residence + Sex,2611.39784379592,0.002148930338915,0.834224356115006,0.002575962117581,0.165775643884996,0,0.002575962117581,MAX-leaf // Sex ~ Female,MIN-leaf // Sex~Male,Sex,,,,,,,
MICS,Individual,Kazakhstan,2010,0,No,ChildMarriage18 ~ PoorerHousehold + Residence + Sex,2611.39784379592,0.051149252572187,0.289035964329497,0.085796387194804,0.165775643884996,0,0.085796387194804,MAX-leaf // Sex ~ Female // PoorerHousehold ~ 1,MIN-leaf // Sex~Male,Sex,PoorerHousehold,Residence,,,,,
MICS,Women,Kazakhstan,2010,0,No,TeenPregnancy ~ PoorerHousehold + Residence + Education,2022.36986381293,0.03750306061259,0.136596282150808,0.075810674266421,0.587237607784429,0.026213910231962,0.049596764034459,MAX-leaf // PoorerHousehold ~ 1 // Education ~ Lower,MIN-leaf // PoorerHousehold~0,PoorerHousehold,Education,Residence,,,,,
MICS,Women,Kazakhstan,2010,0,No,AdolescentBirthRate ~ PoorerHousehold + Residence + Education,2178.49168480076,0.071056232621379,0.136590326888894,0.17261718629366,0.252504883315661,0.034717517382923,0.137899668910737,MAX-leaf // Education ~ Secondary // Residence ~ Rural,MIN-leaf // Education~Lower // Residence~Rural,Education,Residence,PoorerHousehold,,,,,
MICS,Women,Kazakhstan,2010,0,No,ReasonBeating ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education,14014,0.122043458834999,0.138429652761423,0.179709523644634,0.22249432027904,0.082463737819589,0.097245785825046,MAX-leaf // PoorerHousehold ~ 1 // aGroup ~ 25-34 + 35+ // Education ~ Secondary,MIN-leaf // PoorerHousehold~0 // NUnder5~0 // aGroup~15-24 + 25-34,PoorerHousehold,Residence,NUnder5,aGroup,Education,MarritalStatus,,
MICS,Individual,Kazakhstan,2010,0,No,MobilePhone,No Analysis,,,,,,0,,,,,,,,,,
MICS,Women,Kazakhstan,2015,1,Yes,ProfessionalHelp ~ PoorerHousehold + Residence + aGroup + MarritalStatus + NUnder5 + Education + Ethnicity,2156.55091906399,0.993858542238805,0.058471504583984,1,0.065461418359164,0.98222046794807,0.01777953205193,MAX-leaf // NUnder5 ~ 1 + 2 // Ethnicity ~ Kazakh // aGroup ~ 35+ // Residence ~ Urban,MIN-leaf // NUnder5~0 + 1 + 2 // Ethnicity~Kazakh // aGroup~35+ // Residence~Rural,Residence,PoorerHousehold,NUnder5,Education,Ethnicity,aGroup,MarritalStatus,
MICS,Women,Kazakhstan,2015,1,Yes,ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + Ethnicity,5876.78004375741,0.761480341452003,0.149203599545907,0.829835115460996,0.113022568334832,0.655240480250801,0.174594635210195,MAX-leaf // aGroup ~ 35+ // Education ~ Higher,MIN-leaf // aGroup~15-24,aGroup,Education,Residence,NUnder5,PoorerHousehold,Ethnicity,,
MICS,Individual,Kazakhstan,2015,1,Yes,InternetUse ~ PoorerHousehold + Residence + Education + Ethnicity,3113.59617396912,0.945707616563927,0.500033000187551,0.993044219084257,0.237791343911531,0.834874228839589,0.158169990244668,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Education~Lower + Secondary // Residence~Rural,PoorerHousehold,Residence,Education,,,,,
MICS,Individual,Kazakhstan,2015,1,Yes,ChildMarriage15 ~ PoorerHousehold + Residence + Ethnicity,No tree Generated,,,,,,0,,,,,,,,,,
MICS,Individual,Kazakhstan,2015,1,Yes,ChildMarriage18 ~ PoorerHousehold + Residence + Ethnicity,1767.91739177558,0.070127864851937,0.151892595623827,0.114701804876301,0.470964981884577,0.054258053741682,0.06044375113462,MAX-leaf // Residence ~ Rural // PoorerHousehold ~ 0,MIN-leaf // Residence~Urban // Ethnicity~MinorEthnicity + Kazakh,PoorerHousehold,Ethnicity,Residence,,,,,
MICS,Women,Kazakhstan,2015,1,Yes,TeenPregnancy ~ PoorerHousehold + Residence + Education + Ethnicity,1345.67878219355,0.053614862504789,0.160058658902572,0.096882728189042,0.147557710889129,0.01622794922022,0.080654778968822,MAX-leaf // Ethnicity ~ Russian,MIN-leaf // Ethnicity~Kazakh // Education~Higher,Ethnicity,Education,,,,,,
MICS,Women,Kazakhstan,2015,1,Yes,AdolescentBirthRate ~ PoorerHousehold + Residence + Education + Ethnicity,1767.91739177558,0.059939057673147,0.105420258814114,0.149422532413047,0.451051810259125,0.020170983453703,0.129251548959344,MAX-leaf // Education ~ Secondary // Ethnicity ~ Russian,MIN-leaf // Education~Higher,Education,PoorerHousehold,Ethnicity,Residence,,,,
MICS,Women,Kazakhstan,2015,1,Yes,ReasonBeating ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + Ethnicity,12670,0.141624308285937,0.124820117240003,0.264623557929751,0.061005856726508,0.040234761403497,0.224388796526254,MAX-leaf // PoorerHousehold ~ 1 // aGroup ~ 25-34 + 35+ // NUnder5 ~ 1 + 2 + 3 + 4 + 5,MIN-leaf // PoorerHousehold~0 // Education~Higher // Ethnicity~MinorEthnicity + Russian,PoorerHousehold,Residence,aGroup,Education,Ethnicity,NUnder5,,
MICS,Individual,Kazakhstan,2015,1,No,MobilePhone,No Analysis,,,,,,0,,,,,,,,,,
MICS,Women,Kazakhstan,2015,1,No,ProfessionalHelp ~ PoorerHousehold + Residence + aGroup + MarritalStatus + NUnder5 + Education,2156.55091906399,0.993858542238805,0.282870610075655,0.997416272601179,0.117856498058603,0.984700648851129,0.01271562375005,MAX-leaf // aGroup ~ 25-34 // Education ~ Lower + Secondary,MIN-leaf // aGroup~15-24 + 35+ // Education~Secondary // Residence~Urban,Residence,Education,PoorerHousehold,aGroup,MarritalStatus,NUnder5,,
MICS,Women,Kazakhstan,2015,1,No,ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education,5876.78004375741,0.761480341452003,0.149203599545907,0.829835115460996,0.113022568334832,0.655240480250801,0.174594635210195,MAX-leaf // aGroup ~ 35+ // Education ~ Higher,MIN-leaf // aGroup~15-24,aGroup,Education,Residence,NUnder5,PoorerHousehold,,,
MICS,Individual,Kazakhstan,2015,1,No,InternetUse ~ PoorerHousehold + Residence + Education,3113.59617396912,0.945707616563927,0.500033000187551,0.993044219084257,0.351219858871037,0.866285218790691,0.126759000293566,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1,PoorerHousehold,Residence,Education,,,,,
MICS,Individual,Kazakhstan,2015,1,No,ChildMarriage15 ~ PoorerHousehold + Residence,No tree Generated,,,,,,0,,,,,,,,,,
MICS,Individual,Kazakhstan,2015,1,No,ChildMarriage18 ~ PoorerHousehold + Residence,1767.91739177558,0.070127864851937,0.151892595623827,0.114701804876301,0.588637455375994,0.060438788138589,0.054263016737712,MAX-leaf // Residence ~ Rural // PoorerHousehold ~ 0,MIN-leaf // Residence~Urban,PoorerHousehold,Residence,,,,,,
MICS,Women,Kazakhstan,2015,1,No,TeenPregnancy ~ PoorerHousehold + Residence + Education,1345.67878219355,0.053614862504789,0.838953514102551,0.058650318920372,0.16104648589745,0.027383219936358,0.031267098984013,MAX-leaf // Education ~ Lower + Secondary,MIN-leaf // Education~Higher,Education,,,,,,,
MICS,Women,Kazakhstan,2015,1,No,AdolescentBirthRate ~ PoorerHousehold + Residence + Education,1767.91739177558,0.059939057673147,0.272015551369645,0.106729894338904,0.451051810259125,0.020170983453703,0.086558910885201,MAX-leaf // Education ~ Secondary // Residence ~ Urban,MIN-leaf // Education~Higher,Education,PoorerHousehold,Residence,,,,,
MICS,Women,Kazakhstan,2015,1,No,ReasonBeating ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education,12670,0.141624308285937,0.166843448929944,0.244876920733079,0.301905969970016,0.075258443164226,0.169618477568853,MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 1 + 2 + 3 + 4 + 5,MIN-leaf // PoorerHousehold~0 // Education~Higher,PoorerHousehold,Residence,Education,NUnder5,aGroup,,,
MICS,Individual,Kazakhstan,2015,1,No,MobilePhone,No Analysis,,,,,,0,,,,,,,,,,
MICS,Women,Kiribati,2019,1,No,EarlyChildBearing ~ PoorerHousehold + Residence + Education,786.82494800567,0.138279904273716,0.160359588209869,0.393897651152096,0.682948882018883,0.051996988932333,0.341900662219763,MAX-leaf // Education ~ Lower + Secondary // Residence ~ Rural,MIN-leaf // Education~Higher,Education,Residence,PoorerHousehold,,,,,
MICS,Women,Kiribati,2019,1,No,NoEarlyChildbearing ~ PoorerHousehold + Residence + Education,786.82494800567,0.861720095726284,0.682948882018883,0.948003011067671,0.160359588209869,0.606102348847903,0.341900662219768,MAX-leaf // Education ~ Higher,MIN-leaf // Education~Lower + Secondary // Residence~Rural,Education,Residence,PoorerHousehold,,,,,
MICS,Women,Kiribati,2019,1,No,ReasonBeating ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education,4150,0.702429454385143,0.325912684246345,0.775265318877204,0.248111986287682,0.625,0.150265318877204,MAX-leaf // Education ~ Lower + Secondary // aGroup ~ 25-34 + 35+,MIN-leaf // Education~Higher // NUnder5~0 + 1 // Residence~Urban,Education,aGroup,Residence,NUnder5,PoorerHousehold,,,
MICS,Women,Kiribati,2019,1,No,NoViolenceJustifiedAgainstWomen ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education,4150,0.297570545614857,0.248111986287682,0.375,0.325912684246345,0.224734681122794,0.150265318877206,MAX-leaf // Education ~ Higher // NUnder5 ~ 0 + 1 // Residence ~ Urban,MIN-leaf // Education~Lower + Secondary // aGroup~25-34 + 35+,Education,aGroup,Residence,NUnder5,PoorerHousehold,,,
MICS,Individual,Kiribati,2019,1,No,MobilePhone ~ PoorerHousehold + Residence + aGroup + Education + Sex,6233,0.516890525490482,0.255386262808125,0.727054601522138,0.152525733385441,0.304811637914381,0.422242963607757,MAX-leaf // Education ~ Higher // Sex ~ Female // PoorerHousehold ~ 0,MIN-leaf // Education~Lower + Secondary // Sex~Female // PoorerHousehold~1,Sex,PoorerHousehold,Education,Residence,aGroup,,,
MICS,Individual,Kiribati,2019,1,No,ChildMarriage15 ~ PoorerHousehold + Residence + Education + Sex,1168.82494800567,0.023796742704725,0.107950232300166,0.084686354292769,0.602623360997614,0.005266678463964,0.079419675828805,MAX-leaf // Education ~ Lower + Secondary // Residence ~ Rural // Sex ~ Female,MIN-leaf // Education~Higher,Education,PoorerHousehold,Residence,Sex,,,,
MICS,Individual,Kiribati,2019,1,No,ChildMarriage18 ~ PoorerHousehold + Residence + Education + Sex,1168.82494800567,0.154897799382692,0.213431215552236,0.421910334734314,0.142878538214766,0.017964071856287,0.403946262878027,MAX-leaf // Education ~ Lower + Secondary // Sex ~ Female,MIN-leaf // Education~Higher // Sex~Male,Education,Sex,PoorerHousehold,Residence,,,,
MICS,Individual,Kiribati,2019,1,No,NoChildMarriage15 ~ PoorerHousehold + Residence + Education + Sex,1168.82494800567,0.976203257295275,0.602623360997614,0.994733321536036,0.107950232300166,0.91531364570723,0.079419675828806,MAX-leaf // Education ~ Higher,MIN-leaf // Education~Lower + Secondary // Residence~Rural // Sex~Female,Education,PoorerHousehold,Residence,Sex,,,,
MICS,Individual,Kiribati,2019,1,No,NoChildMarriage18 ~ PoorerHousehold + Residence + Education + Sex,1168.82494800567,0.845102200617308,0.142878538214766,0.982035928143713,0.213431215552236,0.578089665265686,0.403946262878027,MAX-leaf // Education ~ Higher // Sex ~ Male,MIN-leaf // Education~Lower + Secondary // Sex~Female,Education,Sex,PoorerHousehold,Residence,,,,
MICS,Women,Kiribati,2019,1,Yes,EarlyChildBearing ~ PoorerHousehold + Residence + Education + Religion + Ethnicity,786.82494800567,0.138279904273716,0.160359588209869,0.393897651152096,0.201002559672783,0.026353789690721,0.367543861461375,MAX-leaf // Education ~ Lower + Secondary // Residence ~ Rural,MIN-leaf // Education~Higher // Religion~LatterDaySaints + UnitingChurch,Education,Residence,PoorerHousehold,Religion,Ethnicity,,,
MICS,Women,Kiribati,2019,1,Yes,NoEarlyChildbearing ~ PoorerHousehold + Residence + Education + Religion + Ethnicity,786.82494800567,0.861720095726284,0.201002559672783,0.973646210309279,0.160359588209869,0.606102348847903,0.367543861461376,MAX-leaf // Education ~ Higher // Religion ~ LatterDaySaints + UnitingChurch,MIN-leaf // Education~Lower + Secondary // Residence~Rural,Education,Residence,PoorerHousehold,Religion,Ethnicity,,,
MICS,Women,Kiribati,2019,1,Yes,ReasonBeating ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + Religion + Ethnicity,4150,0.702429454385143,0.109768417990551,0.814684843628151,0.152458286310984,0.612419700214133,0.202265143414018,MAX-leaf // Education ~ Lower + Secondary // aGroup ~ 25-34 + 35+ // Religion ~ LatterDaySaints + RomanCatholic // PoorerHousehold ~ 0,MIN-leaf // Education~Higher // NUnder5~0 + 1 // Residence~Urban // aGroup~15-24 + 35+,Education,aGroup,Religion,Residence,PoorerHousehold,NUnder5,Ethnicity,
MICS,Women,Kiribati,2019,1,Yes,NoViolenceJustifiedAgainstWomen ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + Religion + Ethnicity,4150,0.297570545614857,0.152458286310984,0.387580299785867,0.109768417990551,0.18531515637185,0.202265143414017,MAX-leaf // Education ~ Higher // NUnder5 ~ 0 + 1 // Residence ~ Urban // aGroup ~ 15-24 + 35+,MIN-leaf // Education~Lower + Secondary // aGroup~25-34 + 35+ // Religion~LatterDaySaints + RomanCatholic // PoorerHousehold~0,Education,aGroup,Religion,Residence,PoorerHousehold,NUnder5,Ethnicity,
MICS,Individual,Kiribati,2019,1,Yes,MobilePhone ~ PoorerHousehold + Residence + aGroup + Education + Religion + Ethnicity + Sex,6233,0.516890525490482,0.167885459555161,0.743464210209773,0.097117239308961,0.278653464949383,0.46481074526039,MAX-leaf // Education ~ Higher // Sex ~ Female // PoorerHousehold ~ 0 // aGroup ~ 25-34 + 35+,MIN-leaf // Education~Lower + Secondary // Sex~Female // PoorerHousehold~1 // Religion~RomanCatholic,Sex,PoorerHousehold,Residence,Education,aGroup,Religion,Ethnicity,
MICS,Individual,Kiribati,2019,1,Yes,ChildMarriage15 ~ PoorerHousehold + Residence + Education + Religion + Ethnicity + Sex,1168.82494800567,0.023796742704725,0.107950232300166,0.084686354292769,0.053044726762368,0,0.084686354292769,MAX-leaf // Education ~ Lower + Secondary // Residence ~ Rural // Sex ~ Female,MIN-leaf // Education~Lower + Secondary // Residence~Urban // Sex~Male,Education,Sex,PoorerHousehold,Residence,Religion,Ethnicity,,
MICS,Individual,Kiribati,2019,1,Yes,ChildMarriage18 ~ PoorerHousehold + Residence + Education + Religion + Ethnicity + Sex,1168.82494800567,0.154897799382692,0.050781440031261,0.589903990311235,0.142878538214766,0.017964071856287,0.571939918454948,MAX-leaf // Education ~ Secondary + Lower // Sex ~ Female // Religion ~ MinorReligion + UnitingChurch,MIN-leaf // Education~Higher // Sex~Male,Education,Sex,PoorerHousehold,Residence,Religion,Ethnicity,,
MICS,Individual,Kiribati,2019,1,Yes,NoChildMarriage15 ~ PoorerHousehold + Residence + Education + Religion + Ethnicity + Sex,1168.82494800567,0.976203257295275,0.053044726762368,1,0.107950232300166,0.91531364570723,0.08468635429277,MAX-leaf // Education ~ Lower + Secondary // Residence ~ Urban // Sex ~ Male,MIN-leaf // Education~Lower + Secondary // Residence~Rural // Sex~Female,Education,Sex,PoorerHousehold,Residence,Religion,Ethnicity,,
MICS,Individual,Kiribati,2019,1,Yes,NoChildMarriage18 ~ PoorerHousehold + Residence + Education + Religion + Ethnicity + Sex,1168.82494800567,0.845102200617308,0.142878538214766,0.982035928143713,0.050781440031261,0.410096009688764,0.571939918454949,MAX-leaf // Education ~ Higher // Sex ~ Male,MIN-leaf // Education~Secondary + Lower // Sex~Female // Religion~MinorReligion + UnitingChurch,Education,Sex,PoorerHousehold,Residence,Religion,Ethnicity,,
MICS,Women,Kiribati,2019,1,No,ProfessionalHelp ~ PoorerHousehold + Residence + aGroup + MarriageStatus + NUnder5 + Education,870.557543462405,0.99358258218301,0.18672014829662,1,0.148048930113265,0.981897073207526,0.018102926792474,MAX-leaf // NUnder5 ~ 1 + 2 + 0 // Education ~ Lower + Secondary // aGroup ~ 15-24 + 35+,MIN-leaf // NUnder5~1 + 2 + 0 // Education~Lower + Secondary // aGroup~25-34,aGroup,NUnder5,Education,PoorerHousehold,Residence,MarriageStatus,,
MICS,Women,Kiribati,2019,1,No,ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education,1651.03961077844,0.510893524517726,0.210126264018264,0.625578258826169,0.106724109035936,0.402801289536244,0.222776969289925,MAX-leaf // NUnder5 ~ 0 // aGroup ~ 25-34 + 35+,MIN-leaf // NUnder5~0 + 1 // aGroup~15-24,NUnder5,aGroup,,,,,,
MICS,Individual,Kiribati,2019,1,No,InternetUse ~ PoorerHousehold + Residence + aGroup + Education + Sex,6233,0.474947803432023,0.114614552651328,0.848025124550865,0.185980526916887,0.131355884412518,0.716669240138347,MAX-leaf // Education ~ Higher // PoorerHousehold ~ 0 // aGroup ~ 15-24,MIN-leaf // Education~Lower + Secondary // PoorerHousehold~1 // aGroup~25-34 + 35+,Education,PoorerHousehold,Residence,aGroup,Sex,,,
MICS,Individual,Kiribati,2019,1,No,FinancialInclusion ~ PoorerHousehold + Residence + aGroup + Education + Sex,6233,0.218271256334075,0.217941612290601,0.570909729690923,0.175410509453205,0.02789444897429,0.543015280716633,MAX-leaf // Education ~ Higher // aGroup ~ 25-34 + 35+ // PoorerHousehold ~ 0,MIN-leaf // Education~Lower + Secondary // PoorerHousehold~1 // aGroup~15-24 + 25-34,Education,aGroup,PoorerHousehold,Residence,Sex,,,
MICS,Women,Kiribati,2019,1,Yes,ProfessionalHelp ~ PoorerHousehold + Residence + aGroup + MarriageStatus + NUnder5 + Education + Religion + Ethnicity,870.557543462405,0.99358258218301,0.085788701300867,0.066651618357051,0.18672014829662,0.081397311756214,-0.014745693399164,0.967073618455957,MAX-leaf // NUnder5 ~ 2 // Education ~ Lower + Secondary // aGroup ~ 25-34,MIN-leaf // NUnder5~1 + 0 // Education~Lower + Secondary // aGroup~25-34,NUnder5,Education,aGroup,PoorerHousehold,Residence,Religion,MarriageStatus
MICS,Women,Kiribati,2019,1,Yes,ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + Religion + Ethnicity,1651.03961077844,0.510893524517726,0.094101822705518,0.700151512197299,0.070512336741583,0.298833495996132,0.401318016201167,MAX-leaf // Religion ~ UnitingChurch // aGroup ~ 35+,MIN-leaf // Religion~LatterDaySaints + RomanCatholic // aGroup~15-24 // Education~Higher,Religion,NUnder5,aGroup,PoorerHousehold,Residence,Education,Ethnicity,
MICS,Individual,Kiribati,2019,1,Yes,InternetUse ~ PoorerHousehold + Residence + aGroup + Education + Religion + Ethnicity + Sex,6233,0.474947803432023,0.114614552651328,0.848025124550865,0.072047957977533,0.074873809355038,0.773151315195827,MAX-leaf // Education ~ Higher // PoorerHousehold ~ 0 // aGroup ~ 15-24,MIN-leaf // Education~Lower + Secondary // PoorerHousehold~1 // aGroup~35+ // Religion~LatterDaySaints + RomanCatholic,Education,PoorerHousehold,Residence,aGroup,Sex,Religion,Ethnicity,
MICS,Individual,Kiribati,2019,1,Yes,FinancialInclusion ~ PoorerHousehold + Residence + aGroup + Education + Religion + Ethnicity + Sex,6233,0.218271256334075,0.085289650587082,0.695213110317025,0.175410509453205,0.02789444897429,0.667318661342735,MAX-leaf // Education ~ Higher // aGroup ~ 35+ // PoorerHousehold ~ 0,MIN-leaf // Education~Lower + Secondary // PoorerHousehold~1 // aGroup~15-24 + 25-34,Education,aGroup,PoorerHousehold,Residence,Sex,Ethnicity,Religion,
DHS,Women,Kyrgyzstan,2012,0,No,ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + Under5 + Education,2995.268454,0.620967394263486,0.144296348269824,0.799708498001996,0.138263824882523,0.439825011838526,0.35988348616347,MAX-leaf // Under5 ~ 0 // PoorerHousehold ~ 1,MIN-leaf // Under5~1 + 2 + 3 + 4 // aGroup~15-24,Under5,aGroup,PoorerHousehold,Residence,Education,,,
DHS,Women,Kyrgyzstan,2012,0,No,ProfessionalHelp ~ PoorerHousehold + Residence + aGroup + Under5 + Education + MarriageStatus,3013.550421,0.997487991922336,0.489077353983983,0.999624333196003,0.209099207237057,0.993713067640138,0.005911265555865,MAX-leaf // aGroup ~ 15-24 + 25-34 // PoorerHousehold ~ 0,MIN-leaf // aGroup~35+,aGroup,PoorerHousehold,Education,Residence,,,,
MICS,Women,Kyrgyzstan,2014,0.5,Yes,ProfessionalHelp ~ PoorerHousehold + Residence + aGroup + MarritalStatus + NUnder5 + Education + Religion + Language,1675.24830490111,0.983896455385178,0.182343089258211,0.998108257321657,0.128220395514626,0.947373960308157,0.0507342970135,MAX-leaf // Education ~ Secondary // aGroup ~ 25-34 // NUnder5 ~ 2 + 3 + 4 + 5,MIN-leaf // Education~Lower,Education,aGroup,NUnder5,Residence,PoorerHousehold,Language,Religion,MarritalStatus
MICS,Women,Kyrgyzstan,2014,0.5,Yes,ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + Religion + Language,2674.4331013031,0.710896118237976,0.068296888632941,0.873300893113922,0.08924782802316,0.431341676036125,0.441959217077797,MAX-leaf // aGroup ~ 35+ // Language ~ MinorLanguage + Kyrgyz + Russian // NUnder5 ~ 0 // Residence ~ Urban,MIN-leaf // aGroup~15-24 // NUnder5~0 + 1,aGroup,NUnder5,Language,Education,Residence,PoorerHousehold,Religion,
MICS,Individual,Kyrgyzstan,2014,0.5,Yes,InternetUse ~ PoorerHousehold + Residence + Education + Electricity + Religion + Language,2383.00747994834,0.72976022554952,0.176505881452272,0.956406878838466,0.077403234471371,0.217305646410912,0.739101232427554,MAX-leaf // Language ~ Kyrgyz + Russian // PoorerHousehold ~ 0 // Education ~ Higher,MIN-leaf // Language~MinorLanguage + Uzbek // PoorerHousehold~1,Language,PoorerHousehold,Education,Residence,Religion,Electricity,,
MICS,Individual,Kyrgyzstan,2014,0.5,Yes,ChildMarriage15 ~ PoorerHousehold + Residence + Religion + Language,1214.30775996066,0.008786675509019,0.767839262126803,0.011443378767428,0.232160737873198,0,0.011443378767428,MAX-leaf // Language ~ MinorLanguage + Kyrgyz,MIN-leaf // Language~Russian + Uzbek,Language,Religion,,,,,,
MICS,Individual,Kyrgyzstan,2014,0.5,Yes,ChildMarriage18 ~ PoorerHousehold + Residence + Religion + Language,1214.30775996066,0.115851848191524,0.216923010083033,0.188828086667211,0.506358768262688,0.070847934012468,0.117980152654743,MAX-leaf // Language ~ MinorLanguage + Uzbek,MIN-leaf // Language~Kyrgyz + Russian // PoorerHousehold~0,Language,PoorerHousehold,Residence,,,,,
MICS,Women,Kyrgyzstan,2014,0.5,Yes,TeenPregnancy ~ PoorerHousehold + Residence + Education + Religion + Language,1168.69971998768,0.103778142981013,0.109994873922237,0.252124058515452,0.13950355394201,0.007252212719421,0.244871845796031,MAX-leaf // Language ~ MinorLanguage + Uzbek // Education ~ Lower,MIN-leaf // Language~Kyrgyz + Russian // Education~Lower // PoorerHousehold~0,Education,Language,Residence,PoorerHousehold,,,,
