"TreeID","IndicatorName.x","SurveyID.x","FormularString.x","Latest...1.x","Sample.Size.x","Overall.Mean.x","Max.Leaf.Size.x","Max.Leaf.Access.x","Min.Leaf.Size.x","Min.Leaf.Access.x","Max.Leaf.Characteristics.x","Min.Leaf.Characteristics.x","InUse.x.x","Latest...1.y","Sample.Size.y","Overall.Mean.y","Max.Leaf.Size.y","Max.Leaf.Access.y","Min.Leaf.Size.y","Min.Leaf.Access.y","Max.Leaf.Characteristics.y","Min.Leaf.Characteristics.y","InUse.y.x","VariableID.x","DatasetSource.x","MergeResult","AnaResult","Country_ISO.x","Year.x","data1","IndicatorName.y","Country_ISO.y","Year.y","Analysis","Sample.Size","Overall.Mean","Max.Leaf.Size","Max.Leaf.Access","Min.Leaf.Size","Min.Leaf.Access","Max.Leaf.Characteristics","Min.Leaf.Characteristics","FormularString.y","SurveyID.y","Country","Year.y","SurveySource","CountryCode","VersionCode","MetadataFile","InUse.x.y","MICS_Education_data","AdditionalVariables","Religion_data","Ethnicity_data","Language_data","VariableID.y","SurveySouce","DatasetSource.y","InUse.y.y","data2"
"ARM+2010+HealthInsurance+aGroup+Education+PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"HealthInsurance","ARM","2010","HealthInsurance ~ PoorerHousehold + Residence + aGroup + Education + Sex","7506.000005","0.015773843181606","0.197006278845586","0.029598109695722","0.383772157484834","0.002093637765416","MAX-leaf // Residence ~ Urban // aGroup ~ 25-34","MIN-leaf // Residence~Rural","aGroup+Education+PoorerHousehold+Residence+Sex","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","I11","","","Y",1
"ARM+2010+HigherEducation2535+PoorerHousehold+Residence+Sex","HigherEducation2535","ARM61","PoorerHousehold+Residence+Sex","0","3871.368746","0.298184802001292","0.310472793954823","0.404054620126352","0.175257357930843","0.095160882483714","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Male","Y","0","3871.368746","0.298184802001292","0.310472793954823","0.404054620126352","0.175257357930843","0.095160882483714","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Male","Y","E11","","Both","Two","ARM","2010",1,"HigherEducation2535","ARM","2010","HigherEducation2535 ~ PoorerHousehold + Residence + Sex","3871.368746","0.516634940308008","0.341068452692417","0.710992736431909","0.175257357930843","0.192328192933389","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","PoorerHousehold+Residence+Sex","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","E11","","","Y",1
"ARM+2010+HigherEducation35++PoorerHousehold+Residence+Sex","HigherEducation35+","ARM61","PoorerHousehold+Residence+Sex","0","12099.495644","0.215497508798475","0.260492164279836","0.31485927315987","0.297915733602288","0.071836708152505","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Residence~Rural","Y","0","12099.495644","0.215497508798475","0.260492164279836","0.31485927315987","0.297915733602288","0.071836708152505","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Residence~Rural","Y","E12","","ALL","Two","ARM","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ARM+2010+HigherEducation35plus+PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"HigherEducation35plus","ARM","2010","HigherEducation35plus ~ PoorerHousehold + Residence + Sex","11839.13929","0.485248609571854","0.60455460162087","0.606546388580334","0.170472233036799","0.256698144312853","MAX-leaf // PoorerHousehold ~ 0","MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Female","PoorerHousehold+Residence+Sex","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","E13","","","Y",1
"ARM+2010+LearningPR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"LearningPR","ARM","2010","LearningPR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex","23902.743948","0.997846086201986","0.600943548918461","1","0.089604043312325","0.985962659166437","MAX-leaf // PoorerHousehold ~ 0","MIN-leaf // PoorerHousehold~1 // Residence~Urban","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","C15","BOTH","","Y",1
"ARM+2010+MobilePhone+HighestEducation+PoorerHousehold+Residence","MobilePhone","ARM61","HighestEducation+PoorerHousehold+Residence","0","6699.999965","0.869088659166881","0.488956009419923","0.955846750802179","0.207388875859495","0.685797876831803","MAX-leaf // HighestEducation ~ Higher // PoorerHousehold ~ 0","MIN-leaf // HighestEducation~Lower + Secondary // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","I13","IR+WM","ALL","All","ARM","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ARM+2010+MobilePhoneHH+HighestEducation+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"MobilePhoneHH","ARM","2010","MobilePhoneHH ~ PoorerHousehold + Residence + HighestEducation","6699.999965","0.869088659166881","0.488956009419923","0.955846750802179","0.207388875859495","0.685797876831803","MAX-leaf // HighestEducation ~ Higher // PoorerHousehold ~ 0","MIN-leaf // HighestEducation~Lower + Secondary // PoorerHousehold~1","HighestEducation+PoorerHousehold+Residence","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","H14","MICS","","Y",1
"ARM+2010+NotCrowdedPR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"NotCrowdedPR","ARM","2010","NotCrowdedPR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex","23902.743948","0.641689001704902","0.157102856942673","0.772263429528678","0.145217014772499","0.396101154270716","MAX-leaf // EducationPR ~ Secondary + Higher // aGroupPR ~ 60+","MIN-leaf // EducationPR~Lower","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","C17","","","Y",1
"ARM+2010+NotOverweight+MotherEducation+PoorerHousehold+Residence+Sex+Under5","NotOverweight","ARM61","MotherEducation+PoorerHousehold+Residence+Sex+Under5","0","1334.9543","0.84610539926348","0.225867865289471","0.883854798102852","0.252103437548386","0.806032097168793","MAX-leaf // Sex ~ Female // Under5 ~ 0 + 2 + 4 + 5","MIN-leaf // Sex~Male // Under5~2 + 3","NAN","0","1334.9543","0.84610539926348","0.225867865289471","0.883854798102852","0.252103437548386","0.806032097168793","MAX-leaf // Sex ~ Female // Under5 ~ 0 + 2 + 4 + 5","MIN-leaf // Sex~Male // Under5~2 + 3","Y","K11","","Both","Other","ARM","2010",1,"NotOverweight","ARM","2010","NotOverweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex","1334.9543","0.84610539926348","0.279237035305253","0.878567789336359","0.138814824597366","0.787619380037543","MAX-leaf // Sex ~ Female // Residence ~ Urban","MIN-leaf // Sex~Male // Under5~2 + 3 + 4 + 5 // Residence~Urban","MotherEducation+PoorerHousehold+Residence+Sex+Under5","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","K11","","","Y",1
"ARM+2010+NotStunting+MotherEducation+PoorerHousehold+Residence+Sex+Under5","NotStunting","ARM61","MotherEducation+PoorerHousehold+Residence+Sex+Under5","0","1334.9543","0.806301994008334","0.128521341142539","0.875274526973715","0.268888537982161","0.759770592831822","MAX-leaf // MotherEducation ~ Secondary + Higher // Under5 ~ 0 + 2 + 3 + 4 + 5 // Sex ~ Female","MIN-leaf // MotherEducation~Lower // Residence~Rural","NAN","0","1334.9543","0.806301994008334","0.128521341142539","0.875274526973715","0.268888537982161","0.759770592831822","MAX-leaf // MotherEducation ~ Secondary + Higher // Under5 ~ 0 + 2 + 3 + 4 + 5 // Sex ~ Female","MIN-leaf // MotherEducation~Lower // Residence~Rural","Y","K12","","Both","Other","ARM","2010",1,"NotStunting","ARM","2010","NotStunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex","1334.9543","0.806301994008334","0.279237035305253","0.853378910874758","0.416454071124381","0.778131796638593","MAX-leaf // Residence ~ Urban // Sex ~ Female","MIN-leaf // Residence~Rural","MotherEducation+PoorerHousehold+Residence+Sex+Under5","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","K12","","","Y",1
"ARM+2010+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5","NotWasting","ARM61","MotherEducation+PoorerHousehold+Residence+Sex+Under5","0","1334.9543","0.959385045615419","0.30368096046434","0.988750518734322","0.270429028169728","0.925372619603855","MAX-leaf // MotherEducation ~ Secondary","MIN-leaf // MotherEducation~Lower // PoorerHousehold~1","NAN","0","1334.9543","0.959385045615419","0.30368096046434","0.988750518734322","0.270429028169728","0.925372619603855","MAX-leaf // MotherEducation ~ Secondary","MIN-leaf // MotherEducation~Lower // PoorerHousehold~1","Y","K13","","Both","Other","ARM","2010",1,"NotWasting","ARM","2010","NotWasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex","1334.9543","0.959385045615419","0.30368096046434","0.988750518734322","0.169302571631104","0.917652402494255","MAX-leaf // MotherEducation ~ Secondary","MIN-leaf // MotherEducation~Lower // PoorerHousehold~1 // Sex~Male","MotherEducation+PoorerHousehold+Residence+Sex+Under5","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","K13","","","Y",1
"ARM+2010+Overweight+MotherEducation+PoorerHousehold+Residence+Sex+Under5","Overweight","ARM61","MotherEducation+PoorerHousehold+Residence+Sex+Under5","0","1334.9543","0.15389460073652","0.252103437548386","0.193967902831207","0.225867865289471","0.116145201897149","MAX-leaf // Sex ~ Male // Under5 ~ 2 + 3","MIN-leaf // Sex~Female // Under5~0 + 2 + 4 + 5","NAN","0","1334.9543","0.15389460073652","0.252103437548386","0.193967902831207","0.225867865289471","0.116145201897149","MAX-leaf // Sex ~ Male // Under5 ~ 2 + 3","MIN-leaf // Sex~Female // Under5~0 + 2 + 4 + 5","Y","K15","","Both","Other","ARM","2010",1,"Overweight","ARM","2010","Overweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex","1334.9543","0.15389460073652","0.138814824597366","0.212380619962457","0.279237035305253","0.121432210663642","MAX-leaf // Sex ~ Male // Under5 ~ 2 + 3 + 4 + 5 // Residence ~ Urban","MIN-leaf // Sex~Female // Residence~Urban","MotherEducation+PoorerHousehold+Residence+Sex+Under5","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","K15","","","Y",1
"ARM+2010+ProfessionalHelp+aGroup+Education+MarriageStatus+NUnder5+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"ProfessionalHelp","ARM","2010","ProfessionalHelp ~ PoorerHousehold + Residence + aGroup + MarriageStatus + NUnder5 + Education","1150.808924","0.998848421338797","c(0.0850215904304197"," 0.607382520610345)","c(1"," 1)","0.112742460797949","0.991127058970968","aGroup+Education+MarriageStatus+NUnder5+PoorerHousehold+Residence","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","W12","","","Y",1
"ARM+2010+ProfessionalHelp+aGroup+Education+MarriageStatus+PoorerHousehold+Residence+Under5","ProfessionalHelp","ARM61","aGroup+Education+MarriageStatus+PoorerHousehold+Residence+Under5","0","1150.808924","0.998848421338797","0.607382520610345","1","0.197764051228369","0.994941663057999","MAX-leaf // PoorerHousehold ~ 0","MIN-leaf // PoorerHousehold~1 // aGroup~25-34","Y","0","1150.808924","0.998848421338797","0.607382520610345","1","0.197764051228369","0.994941663057999","MAX-leaf // PoorerHousehold ~ 0","MIN-leaf // PoorerHousehold~1 // aGroup~25-34","Y","W12","","ALL","Two","ARM","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ARM+2010+SafeSanitation+HighestEducation+PoorerHousehold+Residence","SafeSanitation","ARM61","HighestEducation+PoorerHousehold+Residence","0","6699.999965","0.795798056097453","0.601189372692787","0.990985367310603","0.291410072716321","0.375283049931693","MAX-leaf // PoorerHousehold ~ 0","MIN-leaf // PoorerHousehold~1 // Residence~Rural","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H16","HR+HH","Both","All","ARM","2010",1,"SafeSanitation","ARM","2010","SafeSanitation ~ PoorerHousehold + Residence + HighestEducation","6699.999965","0.796119562218535","0.601189372692787","0.990985367310603","0.159455296504617","0.3570835168651","MAX-leaf // PoorerHousehold ~ 0","MIN-leaf // PoorerHousehold~1 // Residence~Rural // HighestEducation~Lower + Secondary","HighestEducation+PoorerHousehold+Residence","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","H16","BOTH","HR+HH","Y",1
"ARM+2010+SafeSanitationPR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"SafeSanitationPR","ARM","2010","SafeSanitationPR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex","23902.743948","0.790038287323079","0.307398692132784","0.992426934371411","0.192552435904961","0.377843368979724","MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Higher","MIN-leaf // PoorerHousehold~1 // Residence~Rural // aGroupPR~25-59 + 60+","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","C19","","","Y",1
"ARM+2010+SecondaryEducation2035+PoorerHousehold+Residence+Sex","SecondaryEducation2035","ARM61","PoorerHousehold+Residence+Sex","0","5943.401508","0.913083524088913","0.325150343351159","0.970797645534253","0.189035640531388","0.80795608202766","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","Y","0","5943.401508","0.913083524088913","0.325150343351159","0.970797645534253","0.189035640531388","0.80795608202766","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","Y","E14","","Both","Two","ARM","2010",1,"SecondaryEducation2035","ARM","2010","SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex","5943.401508","0.913701679701495","0.325150343351159","0.970797645534253","0.189035640531388","0.80795608202766","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","PoorerHousehold+Residence+Sex","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","E14","","","Y",1
"ARM+2010+SecondaryEducation35++PoorerHousehold+Residence+Sex","SecondaryEducation35+","ARM61","PoorerHousehold+Residence+Sex","0","12099.495644","0.851440870686924","0.607126775374536","0.910994251357311","0.297915733602288","0.750716023326494","MAX-leaf // PoorerHousehold ~ 0","MIN-leaf // PoorerHousehold~1 // Residence~Rural","Y","0","12099.495644","0.851440870686924","0.607126775374536","0.910994251357311","0.297915733602288","0.750716023326494","MAX-leaf // PoorerHousehold ~ 0","MIN-leaf // PoorerHousehold~1 // Residence~Rural","Y","E15","","ALL","Two","ARM","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ARM+2010+SecondaryEducation35plus+PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"SecondaryEducation35plus","ARM","2010","SecondaryEducation35plus ~ PoorerHousehold + Residence + Sex","12103.82491","0.851357686320001","0.606909619779022","0.911020535035281","0.169128272361964","0.744855767590832","MAX-leaf // PoorerHousehold ~ 0","MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Female","PoorerHousehold+Residence+Sex","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","E16","","","Y",1
"ARM+2010+Stunting+MotherEducation+PoorerHousehold+Residence+Sex+Under5","Stunting","ARM61","MotherEducation+PoorerHousehold+Residence+Sex+Under5","0","1334.9543","0.193698005991666","0.268888537982161","0.24022940716818","0.128521341142539","0.124725473026285","MAX-leaf // MotherEducation ~ Lower // Residence ~ Rural","MIN-leaf // MotherEducation~Secondary + Higher // Under5~0 + 2 + 3 + 4 + 5 // Sex~Female","NAN","0","1334.9543","0.193698005991666","0.268888537982161","0.24022940716818","0.128521341142539","0.124725473026285","MAX-leaf // MotherEducation ~ Lower // Residence ~ Rural","MIN-leaf // MotherEducation~Secondary + Higher // Under5~0 + 2 + 3 + 4 + 5 // Sex~Female","Y","K16","","Both","Other","ARM","2010",1,"Stunting","ARM","2010","Stunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex","1334.9543","0.193698005991666","0.416454071124381","0.221868203361409","0.279237035305253","0.146621089125242","MAX-leaf // Residence ~ Rural","MIN-leaf // Residence~Urban // Sex~Female","MotherEducation+PoorerHousehold+Residence+Sex+Under5","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","K16","","","Y",1
"ARM+2010+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5","Wasting","ARM61","MotherEducation+PoorerHousehold+Residence+Sex+Under5","0","1334.9543","0.040614954384581","0.270429028169728","0.074627380396145","0.30368096046434","0.011249481265678","MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 1","MIN-leaf // MotherEducation~Secondary","NAN","0","1334.9543","0.040614954384581","0.270429028169728","0.074627380396145","0.30368096046434","0.011249481265678","MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 1","MIN-leaf // MotherEducation~Secondary","Y","K17","","Both","Other","ARM","2010",1,"Wasting","ARM","2010","Wasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex","1334.9543","0.040614954384581","0.169302571631104","0.082347597505745","0.30368096046434","0.011249481265678","MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 1 // Sex ~ Male","MIN-leaf // MotherEducation~Secondary","MotherEducation+PoorerHousehold+Residence+Sex+Under5","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","K17","","","Y",1
"ARM+2010+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"WaterOnsitePR","ARM","2010","WaterOnsitePR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex","23902.743948","0.93000363411666","0.600943548918461","0.997762811329633","0.116899971864266","0.79495247473527","MAX-leaf // PoorerHousehold ~ 0","MIN-leaf // PoorerHousehold~1 // Residence~Rural // aGroupPR~0-24","aGroupPR+EducationPR+PoorerHousehold+Residence+Sex","ARM61","Armenia","2010","DHS","AM","61","","Y","","","","","","C20","","","Y",1
"ARM+2016+AccessElectricity+","AccessElectricity","ARM71","","1","7893.000182","0.999637373630559","No Analysis for extremem values",NA,"","","","","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H11","HR+HH","ALL","All","ARM","2016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ARM+2016+AccessElectricity+HighestEducation+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"AccessElectricity","ARM","2016","AccessElectricity ~ PoorerHousehold + Residence + HighestEducation","7893.000182","0.999637373630559","0.323214310297103","1","0.076115655789554","0.998806769626167","MAX-leaf // PoorerHousehold ~ 1 // Residence ~ Rural","MIN-leaf // PoorerHousehold~1 // Residence~Urban","HighestEducation+PoorerHousehold+Residence","ARM71","Armenia","2016","DHS","AM","71","","Y","","","","","","H11","BOTH","HR+HH","Y",1
"ARM+2016+AllViolence+AgeDifference+aGroup+Education+EducationDifference+FatherBeatMother+HusbandAge+HusbandAlcohol+HusbandEducation+NUnder5+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"AllViolence","ARM","2016","AllViolence ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + HusbandAge + HusbandEducation + HusbandAlcohol + FatherBeatMother + AgeDifference + EducationDifference","3208.204541","0.139694635199383","0.176707378458885","0.291455691327141","0.170462443716116","0.036647160526106","MAX-leaf // AgeDifference ~ Missing + 10+Younger","MIN-leaf // AgeDifference~WifeOlder + SameAge + 1-4Younger + 5-9Younger // FatherBeatMother~No // HusbandAlcohol~No // PoorerHousehold~0","AgeDifference+aGroup+Education+EducationDifference+FatherBeatMother+HusbandAge+HusbandAlcohol+HusbandEducation+NUnder5+PoorerHousehold+Residence","ARM71","Armenia","2016","DHS","AM","71","","Y","","","","","","V10","DHS","IR","Y",1
"ARM+2016+AllViolence+aGroup+Education+PoorerHousehold+Residence+Under5","AllViolence","ARM71","aGroup+Education+PoorerHousehold+Residence+Under5","1","3442.498798","0.140325753571984","0.1879781774727","0.213868956606067","0.091123710248569","0.053213877914872","MAX-leaf // aGroup ~ 35+ // PoorerHousehold ~ 1","MIN-leaf // aGroup~15-24","Y","1","3442.498798","0.140325753571984","0.1879781774727","0.213868956606067","0.091123710248569","0.053213877914872","MAX-leaf // aGroup ~ 35+ // PoorerHousehold ~ 1","MIN-leaf // aGroup~15-24","N","V10","IR","ALL","Two","ARM","2016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ARM+2016+BankAccount+aGroup+Education+PoorerHousehold+Residence+Sex","BankAccount","ARM71","aGroup+Education+PoorerHousehold+Residence+Sex","1","8871.000007","0.197269430122772","0.194609027239064","0.385072564945592","0.16921287755783","0.043482144575778","MAX-leaf // Education ~ Higher // aGroup ~ 35+","MIN-leaf // Education~Lower + Secondary // Sex~Female // PoorerHousehold~1","Y","1","8871.000007","0.197269430122772","0.194609027239064","0.385072564945592","0.16921287755783","0.043482144575778","MAX-leaf // Education ~ Higher // aGroup ~ 35+","MIN-leaf // Education~Lower + Secondary // Sex~Female // PoorerHousehold~1","N","B11","IR","Both","Two","ARM","2016",1,"BankAccount","ARM","2016","BankAccount ~ PoorerHousehold + Residence + aGroup + Education + Sex","8871.000007","0.197269430122772","0.186763347389545","0.395049209910398","0.171886089707677","0.043221639584126","MAX-leaf // Education ~ Higher // aGroup ~ 35+","MIN-leaf // Education~Lower + Secondary // Sex~Female // PoorerHousehold~1","aGroup+Education+PoorerHousehold+Residence+Sex","ARM71","Armenia","2016","DHS","AM","71","","Y","","","","","","B11","DHS","IR","Y",1
"ARM+2016+BankCardHH+HighestEducation+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"BankCardHH","ARM","2016","BankCardHH ~ PoorerHousehold + Residence + HighestEducation","7893.000182","0.379633249829817","0.460833045499604","0.518043032195257","0.216275383585187","0.167409898956654","MAX-leaf // HighestEducation ~ Higher // PoorerHousehold ~ 0","MIN-leaf // HighestEducation~Lower + Secondary // PoorerHousehold~1","HighestEducation+PoorerHousehold+Residence","ARM71","Armenia","2016","DHS","AM","71","","Y","","","","","","B14","MICS","HR+HH","Y",1
"ARM+2016+BasicWater+HighestEducation+PoorerHousehold+Residence","BasicWater","ARM71","HighestEducation+PoorerHousehold+Residence","1","7893.000182","0.981776880060384","0.460833045499604","0.993925022686923","0.216275383585187","0.962277395018637","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower + Secondary","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H12","HR+HH","Both","All","ARM","2016",1,"BasicWater","ARM","2016","BasicWater ~ PoorerHousehold + Residence + HighestEducation","7893.000182","0.981776880060384","0.460833045499604","0.993925022686923","0.216275383585187","0.962277395018637","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower + Secondary","HighestEducation+PoorerHousehold+Residence","ARM71","Armenia","2016","DHS","AM","71","","Y","","","","","","H12","BOTH","HR+HH","Y",1
"ARM+2016+CleanFuel+HighestEducation+PoorerHousehold+Residence","CleanFuel","ARM71","HighestEducation+PoorerHousehold+Residence","1","7893.000182","0.967790877722293","0.547721900077868","0.999448873507239","0.190195389381025","0.896179653658738","MAX-leaf // Residence ~ Urban // PoorerHousehold ~ 0","MIN-leaf // Residence~Rural // HighestEducation~Secondary","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H13","HR+HH","Both","All","ARM","2016",1,"CleanFuel","ARM","2016","CleanFuel ~ PoorerHousehold + Residence + HighestEducation","7893.000182","0.967790877722293","0.547721900077868","0.999448873507239","0.194765176428827","0.897214518293062","MAX-leaf // Residence ~ Urban // PoorerHousehold ~ 0","MIN-leaf // Residence~Rural // HighestEducation~Lower + Secondary","HighestEducation+PoorerHousehold+Residence","ARM71","Armenia","2016","DHS","AM","71","","Y","","","","","","H13","BOTH","HR+HH","Y",1
"ARM+2016+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",NA,NA,NA,0,"ContraceptiveMethod","ARM","2016","ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education","2734.516988","0.405605301728701","0.168901568367217","0.537825539839191","0.135289678807437","0.260225495515397","MAX-leaf // Residence ~ Urban // Education ~ Higher // aGroup ~ 25-34","MIN-leaf // Residence~Rural // Education~Lower + Secondary // aGroup~35+","aGroup+Education+NUnder5+PoorerHousehold+Residence","ARM71","Armenia","2016","DHS","AM","71","","Y","","","","","","W11","BOTH","IR+WM","Y",1
