Source,Type,Country,Year,Latest = 1,Additional variables,Analysis,Sample Size,Overall Mean,Max Leaf Size,Max Leaf Access,Min Leaf Size,Min Leaf Access,Gap,Max Leaf Characteristics,Min Leaf Characteristics,Most imp. Var.,2nd var,3rd var,4th var,5th var,6th var,7th var,8th var
MICS,Children,Kazakhstan,2015,1,No,NotWasting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,5218.47093504193,0.968856116133218,0.199883486025768,0.981379645672759,0.265995510279678,0.958003617075288,0.023376028597471,MAX-leaf // MotherEducation ~ Higher // Sex ~ Male,MIN-leaf // MotherEducation~Secondary // PoorerHousehold~0,MotherEducation,PoorerHousehold,Residence,Sex,NUnder5,,,
MICS,Children,Kazakhstan,2015,1,No,NotStunting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,5276.72038708947,0.916299748194415,0.189009486418704,0.948834198203782,0.328223583896142,0.893972647991804,0.054861550211978,MAX-leaf // MotherEducation ~ Higher // NUnder5 ~ 2 + 3 + 4 + 5,MIN-leaf // MotherEducation~Secondary // PoorerHousehold~1,MotherEducation,PoorerHousehold,NUnder5,Sex,Residence,,,
MICS,Children,Kazakhstan,2015,1,No,Overweight ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,5218.47093504193,0.095127164128074,0.141198324890753,0.139965987750154,0.119641468596354,0.055325641688331,0.084640346061823,MAX-leaf // Residence ~ Urban // NUnder5 ~ 1 // MotherEducation ~ Higher,MIN-leaf // Residence~Rural // NUnder5~1 // Sex~Male,Residence,NUnder5,PoorerHousehold,MotherEducation,Sex,,,
MICS,Children,Kazakhstan,2015,1,No,Wasting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,5218.47093504193,0.031143883866782,0.265995510279678,0.041996382924712,0.199883486025768,0.018620354327241,0.023376028597471,MAX-leaf // MotherEducation ~ Secondary // PoorerHousehold ~ 0,MIN-leaf // MotherEducation~Higher // Sex~Male,MotherEducation,PoorerHousehold,Residence,Sex,NUnder5,,,
MICS,Children,Kazakhstan,2015,1,No,Stunting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,5276.72038708947,0.083700251805585,0.328223583896142,0.106027352008196,0.189009486418704,0.051165801796218,0.054861550211978,MAX-leaf // MotherEducation ~ Secondary // PoorerHousehold ~ 1,MIN-leaf // MotherEducation~Higher // NUnder5~2 + 3 + 4 + 5,MotherEducation,PoorerHousehold,NUnder5,Sex,Residence,,,
MICS,Children,Kazakhstan,2015,1,No,ChildHealth ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,5190.31315811587,0.813863773949593,0.120125757540123,0.856846685263741,0.118780171235834,0.785419539477379,0.071427145786362,MAX-leaf // Sex ~ Male // Residence ~ Rural // NUnder5 ~ 1,MIN-leaf // Sex~Male // Residence~Urban // MotherEducation~Secondary,Residence,NUnder5,PoorerHousehold,MotherEducation,Sex,,,
MICS,Children,Kiribati,2019,1,No,NotOverweight ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex,2142.49924056921,0.978798504695218,0.241596923432133,0.995342408380725,0.294649990112989,0.955346534067377,0.039995874313348,MAX-leaf // Sex ~ Female // MotherEducation ~ Lower + Secondary,MIN-leaf // Sex~Male // PoorerHousehold~0,Sex,PoorerHousehold,Residence,MotherEducation,NUnder5,,,
MICS,Children,Kiribati,2019,1,No,NotStunting ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex,2128.31183224369,0.845960445666074,0.381033621277515,0.888409996914079,0.268079730655039,0.785450467785178,0.102959529128901,MAX-leaf // MotherEducation ~ Higher // PoorerHousehold ~ 0,MIN-leaf // MotherEducation~Lower + Secondary // PoorerHousehold~1,MotherEducation,PoorerHousehold,Residence,NUnder5,,,,
MICS,Children,Kiribati,2019,1,No,NotWasting ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex,2142.49924056921,0.963987353305966,0.252138639968196,0.978015168609815,0.115414113622801,0.930408637499143,0.047606531110672,MAX-leaf // PoorerHousehold ~ 0 // NUnder5 ~ 1,MIN-leaf // PoorerHousehold~1 // NUnder5~2 + 3 + 4 + 5 // Sex~Female,Sex,PoorerHousehold,NUnder5,Residence,MotherEducation,,,
MICS,Children,Kiribati,2019,1,No,Overweight ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex,2142.49924056921,0.021201495304782,0.294649990112989,0.044653465932623,0.241596923432133,0.004657591619276,0.039995874313347,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 0,MIN-leaf // Sex~Female // MotherEducation~Lower + Secondary,Sex,PoorerHousehold,Residence,MotherEducation,NUnder5,,,
MICS,Children,Kiribati,2019,1,No,Stunting ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex,2128.31183224369,0.154039554333926,0.268079730655039,0.214549532214828,0.381033621277515,0.111590003085919,0.102959529128909,MAX-leaf // MotherEducation ~ Lower + Secondary // PoorerHousehold ~ 1,MIN-leaf // MotherEducation~Higher // PoorerHousehold~0,MotherEducation,PoorerHousehold,Residence,NUnder5,,,,
MICS,Children,Kiribati,2019,1,No,Wasting ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex,2142.49924056921,0.036012646694034,0.115414113622801,0.069591362500857,0.252138639968196,0.021984831390185,0.047606531110672,MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 2 + 3 + 4 + 5 // Sex ~ Female,MIN-leaf // PoorerHousehold~0 // NUnder5~1,Sex,PoorerHousehold,NUnder5,Residence,MotherEducation,,,
MICS,Children,Kiribati,2019,1,Yes,NotOverweight ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex + Religion + Ethnicity,2142.49924056921,0.978798504695218,0.058905622731441,1,0.08631862322555,0.93569351834928,0.06430648165072,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 1 // Religion ~ ProtestantChurch + UnitingChurch,MIN-leaf // Sex~Male // PoorerHousehold~0 // MotherEducation~Higher // NUnder5~1,Sex,PoorerHousehold,Residence,Religion,MotherEducation,NUnder5,,
MICS,Children,Kiribati,2019,1,Yes,NotStunting ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex + Religion + Ethnicity,2128.31183224369,0.845960445666074,0.133262025686249,0.922087815454744,0.045052375738223,0.739918489613592,0.182169325841152,MAX-leaf // MotherEducation ~ Higher // Religion ~ MinorReligion + UnitingChurch,MIN-leaf // MotherEducation~Lower + Secondary // NUnder5~1 + 2 // PoorerHousehold~1 // Religion~LatterDaySaints + UnitingChurch,MotherEducation,NUnder5,PoorerHousehold,Religion,Residence,Sex,Ethnicity,
MICS,Children,Kiribati,2019,1,Yes,NotWasting ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex + Religion + Ethnicity,2142.49924056921,0.963987353305966,0.056210050112674,0.988422929358448,0.055814123268028,0.921676870843101,0.066746058515347,MAX-leaf // Religion ~ RomanCatholic // NUnder5 ~ 1 // MotherEducation ~ Higher // Sex ~ Female,MIN-leaf // Religion~RomanCatholic // NUnder5~3 + 4 + 5 // PoorerHousehold~1,PoorerHousehold,Religion,Residence,NUnder5,MotherEducation,Sex,Ethnicity,
MICS,Children,Kiribati,2019,1,Yes,Overweight ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex + Religion + Ethnicity,2142.49924056921,0.021201495304782,0.08631862322555,0.064306481650721,0.058905622731441,0,0.064306481650721,MAX-leaf // Sex ~ Male // PoorerHousehold ~ 0 // MotherEducation ~ Higher // NUnder5 ~ 1,MIN-leaf // Sex~Male // PoorerHousehold~1 // Religion~ProtestantChurch + UnitingChurch,Sex,PoorerHousehold,Residence,Religion,MotherEducation,NUnder5,,
MICS,Children,Kiribati,2019,1,Yes,Stunting ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex + Religion + Ethnicity,2128.31183224369,0.154039554333926,0.045052375738223,0.260081510386409,0.133262025686249,0.077912184545255,0.182169325841154,MAX-leaf // MotherEducation ~ Lower + Secondary // NUnder5 ~ 1 + 2 // PoorerHousehold ~ 1 // Religion ~ LatterDaySaints + UnitingChurch,MIN-leaf // MotherEducation~Higher // Religion~MinorReligion + UnitingChurch,MotherEducation,NUnder5,PoorerHousehold,Religion,Residence,Sex,Ethnicity,
MICS,Children,Kiribati,2019,1,Yes,Wasting ~ PoorerHousehold + Residence + MotherEducation + NUnder5 + Sex + Religion + Ethnicity,2142.49924056921,0.036012646694034,0.055814123268028,0.078323129156899,0.056210050112674,0.011577070641552,0.066746058515347,MAX-leaf // Religion ~ RomanCatholic // NUnder5 ~ 3 + 4 + 5 // PoorerHousehold ~ 1,MIN-leaf // Religion~RomanCatholic // NUnder5~1 // MotherEducation~Higher // Sex~Female,PoorerHousehold,Religion,Residence,NUnder5,MotherEducation,Sex,Ethnicity,
DHS,Children,Kyrgyzstan,2012,1,No,NotStunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,4366.88065,0.820356504819979,0.195833604474627,0.874142801451787,0.169894833741334,0.751975039543248,0.122167761908539,MAX-leaf // Under5 ~ 0 + 1 + 5 // Sex ~ Female,MIN-leaf // Under5~2 + 3 + 4 // Sex~Male // PoorerHousehold~0,Under5,PoorerHousehold,Sex,Residence,MotherEducation,,,
DHS,Children,Kyrgyzstan,2012,1,No,NotOverweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,4366.88065,0.913321198966132,0.21748888786324,0.94469080417642,0.125762435939256,0.877757103636647,0.066933700539773,MAX-leaf // Under5 ~ 0 + 1 + 2 + 4 + 5 // PoorerHousehold ~ 0 // MotherEducation ~ Lower // Residence ~ Rural,MIN-leaf // Under5~3,Under5,MotherEducation,PoorerHousehold,Residence,,,,
DHS,Children,Kyrgyzstan,2012,1,No,NotWasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,4366.88065,0.972279224759669,0.165696247961346,0.98534204171265,0.233678539394018,0.962856681143194,0.022485360569456,MAX-leaf // MotherEducation ~ Lower + Secondary // PoorerHousehold ~ 1 // Sex ~ Female,MIN-leaf // MotherEducation~Higher,MotherEducation,Under5,Sex,PoorerHousehold,Residence,,,
DHS,Children,Kyrgyzstan,2012,1,No,ChildHealth ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,4366.88065,0.773493712268046,0.133118111895273,0.83485955304809,0.169894833741334,0.697886898109276,0.136972654938814,MAX-leaf // Under5 ~ 0 + 1 + 5 // Residence ~ Rural // PoorerHousehold ~ 0,MIN-leaf // Under5~2 + 3 + 4 // Sex~Male // PoorerHousehold~0,Under5,Sex,PoorerHousehold,Residence,MotherEducation,,,
DHS,Children,Kyrgyzstan,2012,1,No,Stunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,4366.88065,0.179643495180021,0.169894833741334,0.248024960456751,0.195833604474627,0.125857198548214,0.122167761908537,MAX-leaf // Under5 ~ 2 + 3 + 4 // Sex ~ Male // PoorerHousehold ~ 0,MIN-leaf // Under5~0 + 1 + 5 // Sex~Female,Under5,PoorerHousehold,Sex,Residence,MotherEducation,,,
DHS,Children,Kyrgyzstan,2012,1,No,Overweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,4366.88065,0.086678801033868,0.125762435939256,0.122242896363352,0.21748888786324,0.055309195823579,0.066933700539773,MAX-leaf // Under5 ~ 3,MIN-leaf // Under5~0 + 1 + 2 + 4 + 5 // PoorerHousehold~0 // MotherEducation~Lower // Residence~Rural,Under5,MotherEducation,PoorerHousehold,Residence,,,,
DHS,Children,Kyrgyzstan,2012,1,No,Wasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,4366.88065,0.027720775240331,0.233678539394018,0.037143318856805,0.165696247961346,0.014657958287349,0.022485360569455,MAX-leaf // MotherEducation ~ Higher,MIN-leaf // MotherEducation~Lower + Secondary // PoorerHousehold~1 // Sex~Female,MotherEducation,Under5,Sex,PoorerHousehold,Residence,,,
MICS,Children,Kyrgyzstan,2014,0,Yes,NotOverweight ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Language,4414.49828331354,0.929722982809649,0.104091243215546,0.975997689809259,0.108235115025203,0.880535906150573,0.095461783658686,MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Female // MotherEducation ~ Secondary + Higher // NUnder5 ~ 2 + 3 + 4 + 5,MIN-leaf // PoorerHousehold~0 // NUnder5~1 + 2 // Language~Kyrgyz + Russian // MotherEducation~Higher // Residence~Urban,PoorerHousehold,MotherEducation,NUnder5,Sex,Language,Residence,Religion,
MICS,Children,Kyrgyzstan,2014,0,Yes,NotWasting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Language,4414.49828331354,0.970840679417394,0.093601415440708,0.98411282704273,0.065401496681152,0.932752586711173,0.051360240331557,MAX-leaf // Language ~ MinorLanguage + Kyrgyz + Russian // PoorerHousehold ~ 1 // MotherEducation ~ Lower,MIN-leaf // Language~Uzbek // MotherEducation~Secondary,Language,MotherEducation,Sex,PoorerHousehold,NUnder5,Residence,Religion,
MICS,Children,Kyrgyzstan,2014,0,Yes,NotStunting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Language,4412.32075353446,0.867374815373781,0.235457075332421,0.919067349475547,0.061712636223843,0.774177876312084,0.144889473163463,MAX-leaf // PoorerHousehold ~ 0 // Language ~ MinorLanguage + Kyrgyz + Russian // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // MotherEducation~Lower // Sex~Male,PoorerHousehold,MotherEducation,Language,Residence,NUnder5,Sex,Religion,
MICS,Children,Kyrgyzstan,2014,0,Yes,Overweight ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Language,4414.49828331354,0.070277017190351,0.108235115025203,0.119464093849428,0.104091243215546,0.024002310190741,0.095461783658688,MAX-leaf // PoorerHousehold ~ 0 // NUnder5 ~ 1 + 2 // Language ~ Kyrgyz + Russian // MotherEducation ~ Higher // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Female // MotherEducation~Secondary + Higher // NUnder5~2 + 3 + 4 + 5,PoorerHousehold,MotherEducation,NUnder5,Sex,Language,Residence,Religion,
MICS,Children,Kyrgyzstan,2014,0,Yes,Wasting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Language,4414.49828331354,0.029159320582606,0.065401496681152,0.067247413288827,0.093601415440708,0.01588717295727,0.051360240331557,MAX-leaf // Language ~ Uzbek // MotherEducation ~ Secondary,MIN-leaf // Language~MinorLanguage + Kyrgyz + Russian // PoorerHousehold~1 // MotherEducation~Lower,Language,MotherEducation,Sex,PoorerHousehold,NUnder5,Residence,Religion,
MICS,Children,Kyrgyzstan,2014,0,Yes,Stunting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Language,4412.32075353446,0.132625184626219,0.061712636223843,0.225822123687916,0.235457075332421,0.080932650524452,0.144889473163464,MAX-leaf // PoorerHousehold ~ 1 // MotherEducation ~ Lower // Sex ~ Male,MIN-leaf // PoorerHousehold~0 // Language~MinorLanguage + Kyrgyz + Russian // Residence~Rural,PoorerHousehold,MotherEducation,Language,Residence,NUnder5,Sex,Religion,
MICS,Children,Kyrgyzstan,2014,0,Yes,ChildHealth ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Language,4394.30623855015,0.790670631548381,0.216643719140353,0.841824582194873,0.075072130925574,0.716421862533063,0.12540271966181,MAX-leaf // Language ~ MinorLanguage + Kyrgyz // PoorerHousehold ~ 0 // Residence ~ Rural,MIN-leaf // Language~Russian + Uzbek // MotherEducation~Secondary,Language,PoorerHousehold,Residence,Sex,MotherEducation,NUnder5,Religion,
MICS,Children,Kyrgyzstan,2014,0,No,NotOverweight ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,4414.49828331354,0.929722982809649,0.221580108339368,0.962396506493678,0.193088361061309,0.900728276258416,0.061668230235262,MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Female,MIN-leaf // PoorerHousehold~0 // MotherEducation~Higher,PoorerHousehold,MotherEducation,Sex,Residence,NUnder5,,,
MICS,Children,Kyrgyzstan,2014,0,No,NotWasting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,4414.49828331354,0.970840679417394,0.128660593606924,0.982058854456923,0.167617081234259,0.952818355673566,0.029240498783357,MAX-leaf // PoorerHousehold ~ 0 // NUnder5 ~ 1 // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // NUnder5~2 + 3 + 4 + 5 // MotherEducation~Secondary,MotherEducation,PoorerHousehold,NUnder5,Residence,Sex,,,
MICS,Children,Kyrgyzstan,2014,0,No,NotStunting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,4412.32075353446,0.867374815373781,0.289872666500383,0.902452558665007,0.116683420127707,0.793281696420063,0.109170862244944,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // MotherEducation~Lower,PoorerHousehold,MotherEducation,Residence,Sex,NUnder5,,,
MICS,Children,Kyrgyzstan,2014,0,No,Overweight ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,4414.49828331354,0.070277017190351,0.193088361061309,0.099271723741583,0.221580108339368,0.037603493506322,0.061668230235261,MAX-leaf // PoorerHousehold ~ 0 // MotherEducation ~ Higher,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,MotherEducation,Sex,Residence,NUnder5,,,
MICS,Children,Kyrgyzstan,2014,0,No,Wasting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,4414.49828331354,0.029159320582606,0.167617081234259,0.047181644326435,0.128660593606924,0.017941145543077,0.029240498783358,MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 2 + 3 + 4 + 5 // MotherEducation ~ Secondary,MIN-leaf // PoorerHousehold~0 // NUnder5~1 // Residence~Rural,MotherEducation,PoorerHousehold,NUnder5,Residence,Sex,,,
MICS,Children,Kyrgyzstan,2014,0,No,Stunting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,4412.32075353446,0.132625184626219,0.116683420127707,0.206718303579936,0.289872666500383,0.09754744133499,0.109170862244946,MAX-leaf // PoorerHousehold ~ 1 // MotherEducation ~ Lower,MIN-leaf // PoorerHousehold~0 // Residence~Rural,PoorerHousehold,MotherEducation,Residence,Sex,NUnder5,,,
MICS,Children,Kyrgyzstan,2014,0,No,ChildHealth ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,4394.30623855015,0.790670631548381,0.28955415602306,0.823869245202535,0.227526846894233,0.743937808557302,0.079931436645233,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Sex,Residence,MotherEducation,NUnder5,,,
MICS,Children,Kyrgyzstan,2018,1,Yes,NotOverweight ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Ethnicity,3410.66805306364,0.928577130393411,0.101901012126304,0.98764093585103,0.116632875499164,0.89106624075364,0.09657469509739,MAX-leaf // Ethnicity ~ Uzbek // NUnder5 ~ 2 + 3 + 4,MIN-leaf // Ethnicity~MinorEthnicity + Kyrgyz + Russian // MotherEducation~Lower // Sex~FEMALE,NUnder5,Ethnicity,MotherEducation,Sex,PoorerHousehold,Residence,,
MICS,Children,Kyrgyzstan,2018,1,Yes,NotWasting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Ethnicity,3410.66805306364,0.979676849483172,0.081272721977295,0.99508176533624,0.113298100085176,0.95910726302059,0.03597450231565,MAX-leaf // Ethnicity ~ Kyrgyz + Russian // NUnder5 ~ 2 + 3 + 5 + 4 // MotherEducation ~ Secondary + Higher // Residence ~ URBAN,MIN-leaf // Ethnicity~MinorEthnicity + Uzbek // MotherEducation~Lower + Higher,Ethnicity,MotherEducation,Residence,PoorerHousehold,NUnder5,Sex,,
MICS,Children,Kyrgyzstan,2018,1,Yes,NotStunting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Ethnicity,3422.18784548227,0.882026700731327,0.06710701783984,0.942596805878647,0.076904638906193,0.800142179189544,0.142454626689103,MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ MinorEthnicity + Kyrgyz + Russian // Residence ~ URBAN // MotherEducation ~ Lower,MIN-leaf // PoorerHousehold~1 // Sex~MALE // MotherEducation~Lower,PoorerHousehold,MotherEducation,Sex,Ethnicity,Residence,NUnder5,,
MICS,Children,Kyrgyzstan,2018,1,Yes,Overweight ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Ethnicity,3410.66805306364,0.071422869606589,0.116632875499164,0.108933759246359,0.101901012126304,0.01235906414897,0.096574695097389,MAX-leaf // Ethnicity ~ MinorEthnicity + Kyrgyz + Russian // MotherEducation ~ Lower // Sex ~ FEMALE,MIN-leaf // Ethnicity~Uzbek // NUnder5~2 + 3 + 4,NUnder5,Ethnicity,MotherEducation,Sex,PoorerHousehold,Residence,,
MICS,Children,Kyrgyzstan,2018,1,Yes,Wasting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Ethnicity,3410.66805306364,0.020323150516828,0.113298100085176,0.04089273697941,0.081272721977295,0.00491823466376,0.03597450231565,MAX-leaf // Ethnicity ~ MinorEthnicity + Uzbek // MotherEducation ~ Lower + Higher,MIN-leaf // Ethnicity~Kyrgyz + Russian // NUnder5~2 + 3 + 5 + 4 // MotherEducation~Secondary + Higher // Residence~URBAN,Ethnicity,MotherEducation,Residence,PoorerHousehold,NUnder5,Sex,,
MICS,Children,Kyrgyzstan,2018,1,Yes,Stunting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Ethnicity,3422.18784548227,0.117973299268673,0.076904638906193,0.199857820810456,0.06710701783984,0.057403194121353,0.142454626689103,MAX-leaf // PoorerHousehold ~ 1 // Sex ~ MALE // MotherEducation ~ Lower,MIN-leaf // PoorerHousehold~0 // Ethnicity~MinorEthnicity + Kyrgyz + Russian // Residence~URBAN // MotherEducation~Lower,PoorerHousehold,MotherEducation,Sex,Ethnicity,Residence,NUnder5,,
MICS,Children,Kyrgyzstan,2018,1,Yes,ChildHealth ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Ethnicity,3404.44236964118,0.812787863389739,0.051292660169598,0.883807672319537,0.133221554096752,0.726975031642695,0.156832640676842,MAX-leaf // Residence ~ URBAN // MotherEducation ~ Lower // Sex ~ MALE,MIN-leaf // Residence~RURAL // MotherEducation~Lower // PoorerHousehold~1,MotherEducation,Residence,NUnder5,PoorerHousehold,Sex,Ethnicity,,
MICS,Children,Kyrgyzstan,2018,1,No,NotOverweight ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,3410.66805306364,0.928577130393411,0.141679082158836,0.959331059141415,0.130704868904831,0.90811902412363,0.051212035017785,MAX-leaf // NUnder5 ~ 2 + 3 + 4 + 7 // MotherEducation ~ Secondary // PoorerHousehold ~ 1,MIN-leaf // NUnder5~1 // MotherEducation~Lower,MotherEducation,NUnder5,PoorerHousehold,Residence,,,,
MICS,Children,Kyrgyzstan,2018,1,No,NotWasting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,3410.66805306364,0.979676849483172,0.117511488065937,0.989810060261201,0.143274520444778,0.963325357452803,0.026484702808398,MAX-leaf // NUnder5 ~ 3 + 4 + 5 + 7,MIN-leaf // NUnder5~2 // MotherEducation~Lower,NUnder5,Sex,MotherEducation,PoorerHousehold,Residence,,,
MICS,Children,Kyrgyzstan,2018,1,No,NotStunting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,3422.18784548227,0.882026700731327,0.269008046907529,0.915863596229462,0.238383258332977,0.835041334776425,0.080822261453037,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ URBAN,MIN-leaf // PoorerHousehold~1 // Sex~MALE,PoorerHousehold,Sex,Residence,MotherEducation,NUnder5,,,
MICS,Children,Kyrgyzstan,2018,1,No,Overweight ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,3410.66805306364,0.071422869606589,0.130704868904831,0.09188097587637,0.141679082158836,0.040668940858585,0.051212035017785,MAX-leaf // NUnder5 ~ 1 // MotherEducation ~ Lower,MIN-leaf // NUnder5~2 + 3 + 4 + 7 // MotherEducation~Secondary // PoorerHousehold~1,MotherEducation,NUnder5,PoorerHousehold,Residence,,,,
MICS,Children,Kyrgyzstan,2018,1,No,Wasting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,3410.66805306364,0.020323150516828,0.143274520444778,0.036674642547197,0.117511488065937,0.010189939738799,0.026484702808398,MAX-leaf // NUnder5 ~ 2 // MotherEducation ~ Lower,MIN-leaf // NUnder5~3 + 4 + 5 + 7,NUnder5,Sex,MotherEducation,PoorerHousehold,Residence,,,
MICS,Children,Kyrgyzstan,2018,1,No,Stunting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,3422.18784548227,0.117973299268673,0.238383258332977,0.164958665223577,0.269008046907529,0.084136403770539,0.080822261453038,MAX-leaf // PoorerHousehold ~ 1 // Sex ~ MALE,MIN-leaf // PoorerHousehold~0 // Residence~URBAN,PoorerHousehold,Sex,Residence,MotherEducation,NUnder5,,,
MICS,Children,Kyrgyzstan,2018,1,No,ChildHealth ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5,3404.44236964118,0.812787863389739,0.102626567639412,0.861520417028562,0.204453052026552,0.747813063761289,0.113707353267273,MAX-leaf // Residence ~ URBAN // MotherEducation ~ Lower,MIN-leaf // Residence~RURAL // MotherEducation~Lower,MotherEducation,Residence,NUnder5,Sex,PoorerHousehold,,,
MICS,Children,Lao PDR,2011,0,Yes,NotOverweight ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,10671.2566545528,0.979476705721794,0.103173364691145,0.999167746005165,0.06194218554143,0.952476123441581,0.046691622563584,MAX-leaf // Ethnicity ~ MinorEthnicity + Lao // NUnder5 ~ 2 + 3 + 4 + 5 // MotherEducation ~ Lower,MIN-leaf // Ethnicity~Hmong // Sex~Female,Ethnicity,MotherEducation,Residence,NUnder5,Religion,Sex,PoorerHousehold,
MICS,Children,Lao PDR,2011,0,Yes,NotWasting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,10671.2566545528,0.93963690448545,0.126626314836353,0.97930216314778,0.076144306365246,0.895041643771335,0.084260519376445,MAX-leaf // Ethnicity ~ MinorEthnicity + Hmong,MIN-leaf // Ethnicity~Lao + Other // PoorerHousehold~1 // Sex~Male // Religion~Buddhism,Ethnicity,PoorerHousehold,Religion,MotherEducation,Sex,Residence,NUnder5,
MICS,Children,Lao PDR,2011,0,Yes,NotStunting ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,10618.3355992179,0.555511527346755,0.075950239430027,0.792781403886166,0.040837170493632,0.317169817704135,0.475611586182031,MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Lao // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Religion~Animist // Ethnicity~MinorEthnicity + Lao + Other + Hmong // Residence~Rural without road,PoorerHousehold,Ethnicity,Religion,MotherEducation,Residence,NUnder5,Sex,
MICS,Children,Lao PDR,2011,0,Yes,Overweight ~ PoorerHousehold + Residence + Sex + MotherEducation + NUnder5 + Religion + Ethnicity,10671.2566545528,0.020523294278206,0.06194218554143,0.047523876558419,0.103173364691145,0.000832253994835,0.046691622563584,MAX-leaf // Ethnicity ~ Hmong // Sex ~ Female,MIN-leaf // Ethnicity~MinorEthnicity + Lao // NUnder5~2 + 3 + 4 + 5 // MotherEducation~Lower,Ethnicity,MotherEducation,Residence,NUnder5,Religion,Sex,PoorerHousehold,
