"TreeID","IndicatorName.x","SurveyID.x","FormularString.x","Latest...1.x","Sample.Size.x","Overall.Mean.x","Max.Leaf.Size.x","Max.Leaf.Access.x","Min.Leaf.Size.x","Min.Leaf.Access.x","Max.Leaf.Characteristics.x","Min.Leaf.Characteristics.x","InUse.x.x","Latest...1.y","Sample.Size.y","Overall.Mean.y","Max.Leaf.Size.y","Max.Leaf.Access.y","Min.Leaf.Size.y","Min.Leaf.Access.y","Max.Leaf.Characteristics.y","Min.Leaf.Characteristics.y","InUse.y.x","VariableID.x","DatasetSource.x","MergeResult","AnaResult","Country_ISO.x","Year.x","data1","IndicatorName.y","Country_ISO.y","Year.y","Analysis","Sample.Size","Overall.Mean","Max.Leaf.Size","Max.Leaf.Access","Min.Leaf.Size","Min.Leaf.Access","Max.Leaf.Characteristics","Min.Leaf.Characteristics","FormularString.y","SurveyID.y","Country","Year.y","SurveySource","CountryCode","VersionCode","MetadataFile","InUse.x.y","MICS_Education_data","AdditionalVariables","Religion_data","Ethnicity_data","Language_data","VariableID.y","SurveySouce","DatasetSource.y","InUse.y.y","data2"
"KAZ+2010+CleanFuel+Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence","CleanFuel","KAZ2010","Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence","0.5","15800","0.910778061863135","0.295213260815968","0.99320003751318","0.158887664837518","0.694405243418806","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Ethnicity ~ MinorEthnicity + Russian","MIN-leaf // PoorerHousehold~1 // Ethnicity~Kazakh // HighestEducation~Lower + Secondary","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H13","HR+HH","ALL","All","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+CleanFuel+HighestEducation+PoorerHousehold+Residence","CleanFuel","KAZ2010","HighestEducation+PoorerHousehold+Residence","0.5","15800","0.910778061863135","0.296403349088953","0.991464486248709","0.332404642386573","0.771354376751621","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // HighestEducation ~ Lower + Higher","MIN-leaf // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H13","HR+HH","ALL","All","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+HigherEducation35++Ethnicity+PoorerHousehold+Religion+Residence+Sex","HigherEducation35+","KAZ2010","Ethnicity+PoorerHousehold+Religion+Residence+Sex","0","23137.2670783535","0.213402699627384","0.209253802214299","0.381354542421623","0.107822912724981","0.059151936549997","MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Kazakh // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity + Russian","Y","0","23137.2670783535","0.213402699627384","0.209253802214299","0.381354542421623","0.107822912724981","0.059151936549997","MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Kazakh // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity + Russian","Y","E12","","ALL","Two","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+HigherEducation35++PoorerHousehold+Residence+Sex","HigherEducation35+","KAZ2010","PoorerHousehold+Residence+Sex","0","23137.2670783535","0.213402699627384","0.480862831795417","0.303403615067767","0.374139369220328","0.093644741532836","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1","Y","0","23137.2670783535","0.213402699627384","0.480862831795417","0.303403615067767","0.374139369220328","0.093644741532836","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1","Y","E12","","ALL","Two","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+InternetUse+Education+Electricity+PoorerHousehold+Residence+Sex","InternetUse","KAZ2010","Education+Electricity+PoorerHousehold+Residence+Sex","0","5027.33596893671","0.678738366536436","0.356408598889653","0.878196061012664","0.205556141906679","0.357519226343475","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Education ~ Lower","MIN-leaf // PoorerHousehold~1 // Education~Secondary","Y","0","5027.33596893671","0.678738366536436","0.356408598889653","0.878196061012664","0.205556141906679","0.357519226343475","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Education ~ Lower","MIN-leaf // PoorerHousehold~1 // Education~Secondary","Y","I12","","ALL","Two","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+InternetUse+Education+Electricity+PoorerHousehold+Residence+Sex","InternetUse","KAZ2010","Education+Electricity+PoorerHousehold+Residence+Sex","0","5027.33596893671","0.678738366536436","0.356408598889653","0.878196061012664","0.205556141906679","0.357519226343475","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Education ~ Lower","MIN-leaf // PoorerHousehold~1 // Education~Secondary","Y","0","5027.33596893671","0.678738366536436","0.356408598889653","0.878196061012664","0.205556141906679","0.357519226343475","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Education ~ Lower","MIN-leaf // PoorerHousehold~1 // Education~Secondary","Y","I12","","ALL","Two","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+InternetUse+Education+Electricity+PoorerHousehold+Residence+Sex","InternetUse","KAZ2010","Education+Electricity+PoorerHousehold+Residence+Sex","0","5027.33596893671","0.678738366536436","0.356408598889653","0.878196061012664","0.205556141906679","0.357519226343475","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Education ~ Lower","MIN-leaf // PoorerHousehold~1 // Education~Secondary","Y","0","5027.33596893671","0.678738366536436","0.356408598889653","0.878196061012664","0.205556141906679","0.357519226343475","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Education ~ Lower","MIN-leaf // PoorerHousehold~1 // Education~Secondary","Y","I12","","ALL","Two","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+InternetUse+Education+Electricity+PoorerHousehold+Residence+Sex","InternetUse","KAZ2010","Education+Electricity+PoorerHousehold+Residence+Sex","0","5027.33596893671","0.678738366536436","0.356408598889653","0.878196061012664","0.205556141906679","0.357519226343475","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Education ~ Lower","MIN-leaf // PoorerHousehold~1 // Education~Secondary","Y","0","5027.33596893671","0.678738366536436","0.356408598889653","0.878196061012664","0.205556141906679","0.357519226343475","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Education ~ Lower","MIN-leaf // PoorerHousehold~1 // Education~Secondary","Y","I12","","ALL","Two","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+MobilePhone+","MobilePhone","KAZ2010","","0","No Analysis",NA,"",NA,"","","","","Y","0","No Analysis",NA,"",NA,"","","","","Y","I13","IR+WM","ALL","None","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+MobilePhone+","MobilePhone","KAZ2010","","0","No Analysis",NA,"",NA,"","","","","Y","0","No Analysis",NA,"",NA,"","","","","Y","I13","IR+WM","ALL","None","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+MobilePhone+","MobilePhone","KAZ2010","","0","No Analysis",NA,"",NA,"","","","","Y","0","No Analysis",NA,"",NA,"","","","","Y","I13","IR+WM","ALL","None","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+MobilePhone+","MobilePhone","KAZ2010","","0","No Analysis",NA,"",NA,"","","","","Y","0","No Analysis",NA,"",NA,"","","","","Y","I13","IR+WM","ALL","None","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+ProfessionalHelp+aGroup+Education+Ethnicity+MarritalStatus+NUnder5+PoorerHousehold+Religion+Residence","ProfessionalHelp","KAZ2010","aGroup+Education+Ethnicity+MarritalStatus+NUnder5+PoorerHousehold+Religion+Residence","0","1993.3402832817","0.997989114301272","0.806977732768206","1","0.129774634498968","0.988575545872151","MAX-leaf // Ethnicity ~ Kazakh + Russian // NUnder5 ~ 0 + 1 + 2","MIN-leaf // Ethnicity~MinorEthnicity","Y","0","1993.3402832817","0.997989114301272","0.806977732768206","1","0.129774634498968","0.988575545872151","MAX-leaf // Ethnicity ~ Kazakh + Russian // NUnder5 ~ 0 + 1 + 2","MIN-leaf // Ethnicity~MinorEthnicity","Y","W12","","ALL","Two","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+ProfessionalHelp+aGroup+Education+MarritalStatus+NUnder5+PoorerHousehold+Residence","ProfessionalHelp","KAZ2010","aGroup+Education+MarritalStatus+NUnder5+PoorerHousehold+Residence","0","1993.3402832817","0.997989114301272","0.199861387676111","1","0.244051601972512","0.993183828692427","MAX-leaf // NUnder5 ~ 2 + 3 + 4 + 5 + 6 // PoorerHousehold ~ 0","MIN-leaf // NUnder5~2 + 3 + 4 + 5 // PoorerHousehold~1","Y","0","1993.3402832817","0.997989114301272","0.199861387676111","1","0.244051601972512","0.993183828692427","MAX-leaf // NUnder5 ~ 2 + 3 + 4 + 5 + 6 // PoorerHousehold ~ 0","MIN-leaf // NUnder5~2 + 3 + 4 + 5 // PoorerHousehold~1","Y","W12","","ALL","Two","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+SecondaryEducation35++Ethnicity+PoorerHousehold+Religion+Residence+Sex","SecondaryEducation35+","KAZ2010","Ethnicity+PoorerHousehold+Religion+Residence+Sex","0","23137.2670783535","0.920290031616679","0.130299061716788","0.979221014010473","0.062533641203194","0.7910236439437","MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Kazakh // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Religion~Hristian","Y","0","23137.2670783535","0.920290031616679","0.130299061716788","0.979221014010473","0.062533641203194","0.7910236439437","MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Kazakh // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Religion~Hristian","Y","E15","","ALL","Two","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2010+SecondaryEducation35++PoorerHousehold+Residence+Sex","SecondaryEducation35+","KAZ2010","PoorerHousehold+Residence+Sex","0","23137.2670783535","0.920290031616679","0.266286722195346","0.960615138197419","0.199083130006516","0.846260824142311","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","Y","0","23137.2670783535","0.920290031616679","0.266286722195346","0.960615138197419","0.199083130006516","0.846260824142311","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","Y","E15","","ALL","Two","KAZ","2010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2015+CleanFuel+Ethnicity+HighestEducation+PoorerHousehold+Residence","CleanFuel","KAZ2015","Ethnicity+HighestEducation+PoorerHousehold+Residence","1","16500","0.987265233356236","0.27751865195807","0.99903729598522","0.206411766295854","0.956338722095806","MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ MinorEthnicity + Russians","MIN-leaf // PoorerHousehold~1 // Residence~Rural // HighestEducation~Lower + Secondary","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H13","HR+HH","ALL","All","KAZ","2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2015+CleanFuel+HighestEducation+PoorerHousehold+Residence","CleanFuel","KAZ2015","HighestEducation+PoorerHousehold+Residence","1","16500","0.987265233356236","0.655699250559623","0.997918763484894","0.344300749440377","0.966976251317919","MAX-leaf // PoorerHousehold ~ 0","MIN-leaf // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H13","HR+HH","ALL","All","KAZ","2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2015+HigherEducation35++Ethnicity+PoorerHousehold+Residence+Sex","HigherEducation35+","KAZ2015","Ethnicity+PoorerHousehold+Residence+Sex","1","24773.2800599663","0.233487413727352","0.164812997543296","0.386670014811416","0.061396965492199","0.076283617134859","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Ethnicity ~ MinorEthnicity + Kazakh // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Ethnicity~Russian","Y","1","24773.2800599663","0.233487413727352","0.164812997543296","0.386670014811416","0.061396965492199","0.076283617134859","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Ethnicity ~ MinorEthnicity + Kazakh // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Ethnicity~Russian","Y","E12","","ALL","Two","KAZ","2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2015+HigherEducation35++PoorerHousehold+Residence+Sex","HigherEducation35+","KAZ2015","PoorerHousehold+Residence+Sex","1","24773.2800599663","0.233487413727352","0.278884131088446","0.352528920506593","0.184055790474874","0.088673484422938","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","Y","1","24773.2800599663","0.233487413727352","0.278884131088446","0.352528920506593","0.184055790474874","0.088673484422938","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","Y","E12","","ALL","Two","KAZ","2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2015+InternetUse+Education+Ethnicity+PoorerHousehold+Residence","InternetUse","KAZ2015","Education+Ethnicity+PoorerHousehold+Residence","1","3113.59617396912","0.945707616563927","0.500033000187551","0.993044219084257","0.237791343911531","0.834874228839589","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Education~Lower + Secondary // Residence~Rural","Y","1","3113.59617396912","0.945707616563927","0.500033000187551","0.993044219084257","0.237791343911531","0.834874228839589","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Education~Lower + Secondary // Residence~Rural","Y","I12","","ALL","Two","KAZ","2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2015+InternetUse+Education+PoorerHousehold+Residence","InternetUse","KAZ2015","Education+PoorerHousehold+Residence","1","3113.59617396912","0.945707616563927","0.500033000187551","0.993044219084257","0.351219858871037","0.866285218790691","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1","Y","1","3113.59617396912","0.945707616563927","0.500033000187551","0.993044219084257","0.351219858871037","0.866285218790691","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1","Y","I12","","ALL","Two","KAZ","2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2015+MobilePhone+","MobilePhone","KAZ2015","","1","No Analysis",NA,"",NA,"","","","","Y","1","No Analysis",NA,"",NA,"","","","","Y","I13","IR+WM","ALL","None","KAZ","2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2015+MobilePhone+","MobilePhone","KAZ2015","","1","No Analysis",NA,"",NA,"","","","","Y","1","No Analysis",NA,"",NA,"","","","","Y","I13","IR+WM","ALL","None","KAZ","2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2015+MobilePhone+","MobilePhone","KAZ2015","","1","No Analysis",NA,"",NA,"","","","","Y","1","No Analysis",NA,"",NA,"","","","","Y","I13","IR+WM","ALL","None","KAZ","2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2015+MobilePhone+","MobilePhone","KAZ2015","","1","No Analysis",NA,"",NA,"","","","","Y","1","No Analysis",NA,"",NA,"","","","","Y","I13","IR+WM","ALL","None","KAZ","2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2015+ProfessionalHelp+aGroup+Education+Ethnicity+MarritalStatus+NUnder5+PoorerHousehold+Residence","ProfessionalHelp","KAZ2015","aGroup+Education+Ethnicity+MarritalStatus+NUnder5+PoorerHousehold+Residence","1","2156.55091906399","0.993858542238805","0.058471504583984","1","0.065461418359164","0.98222046794807","MAX-leaf // NUnder5 ~ 1 + 2 // Ethnicity ~ Kazakh // aGroup ~ 35+ // Residence ~ Urban","MIN-leaf // NUnder5~0 + 1 + 2 // Ethnicity~Kazakh // aGroup~35+ // Residence~Rural","Y","1","2156.55091906399","0.993858542238805","0.058471504583984","1","0.065461418359164","0.98222046794807","MAX-leaf // NUnder5 ~ 1 + 2 // Ethnicity ~ Kazakh // aGroup ~ 35+ // Residence ~ Urban","MIN-leaf // NUnder5~0 + 1 + 2 // Ethnicity~Kazakh // aGroup~35+ // Residence~Rural","Y","W12","","ALL","Two","KAZ","2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2015+ProfessionalHelp+aGroup+Education+MarritalStatus+NUnder5+PoorerHousehold+Residence","ProfessionalHelp","KAZ2015","aGroup+Education+MarritalStatus+NUnder5+PoorerHousehold+Residence","1","2156.55091906399","0.993858542238805","0.282870610075655","0.997416272601179","0.117856498058603","0.984700648851129","MAX-leaf // aGroup ~ 25-34 // Education ~ Lower + Secondary","MIN-leaf // aGroup~15-24 + 35+ // Education~Secondary // Residence~Urban","Y","1","2156.55091906399","0.993858542238805","0.282870610075655","0.997416272601179","0.117856498058603","0.984700648851129","MAX-leaf // aGroup ~ 25-34 // Education ~ Lower + Secondary","MIN-leaf // aGroup~15-24 + 35+ // Education~Secondary // Residence~Urban","Y","W12","","ALL","Two","KAZ","2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2015+SecondaryEducation35++Ethnicity+PoorerHousehold+Residence+Sex","SecondaryEducation35+","KAZ2015","Ethnicity+PoorerHousehold+Residence+Sex","1","24773.2800599663","0.873036479166598","0.126811963748702","0.938618871953722","0.061396965492199","0.736878812465941","MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Kazakh // Residence ~ Urban // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Ethnicity~Russian","Y","1","24773.2800599663","0.873036479166598","0.126811963748702","0.938618871953722","0.061396965492199","0.736878812465941","MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Kazakh // Residence ~ Urban // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Ethnicity~Russian","Y","E15","","ALL","Two","KAZ","2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KAZ+2015+SecondaryEducation35++PoorerHousehold+Residence+Sex","SecondaryEducation35+","KAZ2015","PoorerHousehold+Residence+Sex","1","24773.2800599663","0.873036479166598","0.261023802132141","0.921461557585286","0.205073480273775","0.797404054620188","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","Y","1","24773.2800599663","0.873036479166598","0.261023802132141","0.921461557585286","0.205073480273775","0.797404054620188","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","Y","E15","","ALL","Two","KAZ","2015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KGZ+2012+AccessElectricity+HighestEducation+PoorerHousehold+Residence","AccessElectricity","KGZ61","HighestEducation+PoorerHousehold+Residence","0","8040.000028","0.99808515846438","0.312008721550215","0.999569610354966","0.170869995922343","0.996371478403036","MAX-leaf // Residence ~ Rural // PoorerHousehold ~ 0","MIN-leaf // Residence~Rural // PoorerHousehold~1 // HighestEducation~Higher","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H11","HR+HH","ALL","All","KGZ","2012",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KGZ+2012+BasicWater+HighestEducation+PoorerHousehold+Residence","BasicWater","KGZ61","HighestEducation+PoorerHousehold+Residence","0","8040.000028","0.859977582950327","0.275506964712163","0.980024419514229","0.139254090186677","0.672524595459489","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // HighestEducation ~ Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower + Secondary","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H12","HR+HH","ALL","All","KGZ","2012",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KGZ+2012+CleanFuel+HighestEducation+PoorerHousehold+Residence","CleanFuel","KGZ61","HighestEducation+PoorerHousehold+Residence","0","8040.000028","0.777067630005237","0.294200251089849","0.963763309325134","0.130194082879921","0.519314389826524","MAX-leaf // Residence ~ Urban // HighestEducation ~ Higher","MIN-leaf // Residence~Rural // PoorerHousehold~1 // HighestEducation~Secondary","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H13","HR+HH","ALL","All","KGZ","2012",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KGZ+2012+ContraceptiveMethod+aGroup+Education+PoorerHousehold+Residence+Under5","ContraceptiveMethod","KGZ61","aGroup+Education+PoorerHousehold+Residence+Under5","0","2995.268454","0.620967394263486","0.144296348269824","0.799708498001996","0.138263824882523","0.439825011838526","MAX-leaf // Under5 ~ 0 // PoorerHousehold ~ 1","MIN-leaf // Under5~1 + 2 + 3 + 4 // aGroup~15-24","Y","0","2995.268454","0.620967394263486","0.144296348269824","0.799708498001996","0.138263824882523","0.439825011838526","MAX-leaf // Under5 ~ 0 // PoorerHousehold ~ 1","MIN-leaf // Under5~1 + 2 + 3 + 4 // aGroup~15-24","Y","W11","IR+WM","ALL","Two","KGZ","2012",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KGZ+2012+HigherEducation2535+PoorerHousehold+Residence+Sex","HigherEducation2535","KGZ61","PoorerHousehold+Residence+Sex","1","5008.526463","0.442211666717114","0.187689617084888","0.654954261749333","0.168260788322803","0.298793050078964","MAX-leaf // Residence ~ Urban // Sex ~ Female","MIN-leaf // Residence~Rural // Sex~Male // PoorerHousehold~1","Y","1","5008.526463","0.442211666717114","0.187689617084888","0.654954261749333","0.168260788322803","0.298793050078964","MAX-leaf // Residence ~ Urban // Sex ~ Female","MIN-leaf // Residence~Rural // Sex~Male // PoorerHousehold~1","Y","E11","","ALL","Two","KGZ","2012",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KGZ+2012+HigherEducation35++PoorerHousehold+Residence+Sex","HigherEducation35+","KGZ61","PoorerHousehold+Residence+Sex","1","12456.068678","0.404899592831227","0.339052043560028","0.574120512963327","0.184941749242978","0.303516528158548","MAX-leaf // Residence ~ Urban","MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female","Y","1","12456.068678","0.404899592831227","0.339052043560028","0.574120512963327","0.184941749242978","0.303516528158548","MAX-leaf // Residence ~ Urban","MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female","Y","E12","","ALL","Two","KGZ","2012",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
