Source,Type,Country,Year,Latest = 1,Additional variables,Analysis,Sample Size,Overall Mean,Max Leaf Size,Max Leaf Access,Min Leaf Size,Min Leaf Access,Gap,Max Leaf Characteristics,Min Leaf Characteristics,Most imp. Var.,2nd var,3rd var,4th var,5th var,6th var,7th var,8th var
DHS,Individual,Indonesia,2012,0,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,30914.388164,0.136264444492727,0.21345204223334,0.24552892761597,0.276491153590214,0.028276869391848,0.217252058224122,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Residence~Rural,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Indonesia,2012,0,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,69764.697273,0.078641820153405,0.19386675861395,0.177623400056074,0.208279408726448,0.005835167051157,0.171788233004917,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female + NaN,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Indonesia,2017,1,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,43205.262692,0.539499669361251,0.199860777437164,0.751081906809088,0.13958616946719,0.271468603288681,0.479613303520407,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Female,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Indonesia,2017,1,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,81013.732118,0.285069141961783,0.188327789834162,0.552345651083035,0.209318770567198,0.06562246317856,0.486723187904475,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Indonesia,2017,1,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,29929.496909,0.176692661593311,0.20839853599826,0.292750732133227,0.19211579123707,0.05250440919359,0.240246322939637,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
DHS,Individual,Indonesia,2017,1,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,81013.732118,0.090744407457888,0.188327789834162,0.190088614000762,0.209318770567198,0.009605526155735,0.180483087845027,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Kazakhstan,2010,0,Yes,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,23137.2670783535,0.920290031616679,0.130299061716788,0.979221014010473,0.062533641203194,0.7910236439437,0.188197370066773,MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Kazakh // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Religion~Hristian,Religion,PoorerHousehold,Ethnicity,Sex,Residence,,,
MICS,Individual,Kazakhstan,2010,0,Yes,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,13460.5755563363,0.992131840294871,0.632935168654889,0.995980266935024,0.094266253446463,0.971947555918217,0.024032711016807,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity + Russian,PoorerHousehold,Ethnicity,Religion,Residence,Sex,,,
MICS,Individual,Kazakhstan,2010,0,Yes,HigherEducation2535 ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,8893.0766739861,0.340716529907117,0.139697178316529,0.576496027035544,0.095236603688833,0.078577897628533,0.497918129407011,MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Kazakh // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity + Russian,PoorerHousehold,Residence,Ethnicity,Religion,Sex,,,
MICS,Individual,Kazakhstan,2010,0,Yes,HigherEducation35+ ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,23137.2670783535,0.213402699627384,0.209253802214299,0.381354542421623,0.107822912724981,0.059151936549997,0.322202605871626,MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Kazakh // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity + Russian,PoorerHousehold,Residence,Ethnicity,Religion,,,,
MICS,Individual,Kazakhstan,2010,0,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,23137.2670783535,0.920290031616679,0.266286722195346,0.960615138197419,0.199083130006516,0.846260824142311,0.114354314055108,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,Sex,PoorerHousehold,Residence,,,,,
MICS,Individual,Kazakhstan,2010,0,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,13460.5755563363,0.992131840294871,0.632935168654889,0.995980266935024,0.192752999742283,0.982460939385743,0.013519327549281,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Kazakhstan,2010,0,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,8893.0766739861,0.340716529907117,0.256803226364869,0.510608560619415,0.190955843205827,0.124059290664196,0.386549269955219,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Kazakhstan,2010,0,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,23137.2670783535,0.213402699627384,0.480862831795417,0.303403615067767,0.374139369220328,0.093644741532836,0.209758873534931,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1,PoorerHousehold,Residence,,,,,,
MICS,Individual,Kazakhstan,2015,1,Yes,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex + Ethnicity,24773.2800599663,0.873036479166598,0.126811963748702,0.938618871953722,0.061396965492199,0.736878812465941,0.201740059487781,MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Kazakh // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Ethnicity~Russian,PoorerHousehold,Residence,Ethnicity,Sex,,,,
MICS,Individual,Kazakhstan,2015,1,Yes,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex + Ethnicity,13430.8929026989,0.940072622333597,0.243682863067409,0.977903556597461,0.29110348043185,0.894875575191427,0.083027981406034,MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ MinorEthnicity + Kazakh // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Residence~Rural,PoorerHousehold,Residence,Ethnicity,Sex,,,,
MICS,Individual,Kazakhstan,2015,1,Yes,HigherEducation2535 ~ PoorerHousehold + Residence + Sex + Ethnicity,9556.97357086062,0.423824226965414,0.186645265981242,0.661546651612481,0.043161521100652,0.115364048045766,0.546182603566715,MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Kazakh // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Ethnicity~Russian,PoorerHousehold,Residence,Ethnicity,Sex,,,,
MICS,Individual,Kazakhstan,2015,1,Yes,HigherEducation35+ ~ PoorerHousehold + Residence + Sex + Ethnicity,24773.2800599663,0.233487413727352,0.164812997543296,0.386670014811416,0.061396965492199,0.076283617134859,0.310386397676558,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Ethnicity ~ MinorEthnicity + Kazakh // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Ethnicity~Russian,PoorerHousehold,Residence,Ethnicity,Sex,,,,
MICS,Individual,Kazakhstan,2015,1,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,24773.2800599663,0.873036479166598,0.261023802132141,0.921461557585286,0.205073480273775,0.797404054620188,0.124057502965098,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Kazakhstan,2015,1,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,13430.8929026989,0.940072622333597,0.318669630915336,0.972397317433103,0.188882631236718,0.893500532502517,0.078896784930586,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Kazakhstan,2015,1,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,9556.97357086062,0.423824226965414,0.319408902787556,0.593787235451771,0.181412174232015,0.180730673113653,0.413056562338118,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Kazakhstan,2015,1,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,24773.2800599663,0.233487413727352,0.278884131088446,0.352528920506593,0.184055790474874,0.088673484422938,0.263855436083655,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Kiribati,2019,1,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,3087.54483747213,0.072918219420944,0.562814550419906,0.112026359143328,0.366396627556495,0.010185258575157,0.101841100568171,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1,PoorerHousehold,Residence,,,,,,
MICS,Individual,Kiribati,2019,1,No,HigherEducation35plus ~ PoorerHousehold + Residence + Sex,4921.3284519141,0.066104772799749,0.270449692716637,0.118209440254791,0.399950978683105,0.013266363475164,0.104943076779627,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male,MIN-leaf // PoorerHousehold~1,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Kiribati,2019,1,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,4759.84992118701,0.184259542793188,0.303730228831436,0.286138613861385,0.183847306510996,0.042506507823667,0.243632106037718,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Kiribati,2019,1,No,SecondaryEducation35plus ~ PoorerHousehold + Residence + Sex,5143.97299258631,0.081099421043586,0.269074430086594,0.142005404344413,0.3977147288666,0.018121732643158,0.123883671701255,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male,MIN-leaf // PoorerHousehold~1,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Kiribati,2019,1,Yes,HigherEducation2535 ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,3087.54483747213,0.072918219420944,0.197495056407646,0.133802816901408,0.366396627556495,0.010185258575157,0.123617558326251,MAX-leaf // PoorerHousehold ~ 0 // Religion ~ MinorReligion + ProtestantChurch + UnitingChurch // Residence ~ Urban,MIN-leaf // PoorerHousehold~1,PoorerHousehold,Residence,Religion,,,,,
MICS,Individual,Kiribati,2019,1,Yes,HigherEducation35plus ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,4921.3284519141,0.066104772799749,0.104224406794225,0.158152945611143,0.32930520690589,0.010215787132328,0.147937158478815,MAX-leaf // PoorerHousehold ~ 0 // Religion ~ LatterDaySaints + MinorReligion + UnitingChurch // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Religion~LatterDaySaints + RomanCatholic + UnitingChurch,PoorerHousehold,Residence,Religion,Sex,,,,
MICS,Individual,Kiribati,2019,1,Yes,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,4759.84992118701,0.184259542793188,0.130940148059954,0.327453990049944,0.183847306510996,0.042506507823667,0.284947482226277,MAX-leaf // PoorerHousehold ~ 0 // Religion ~ LatterDaySaints + ProtestantChurch + UnitingChurch // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Religion,Sex,Ethnicity,,,
MICS,Individual,Kiribati,2019,1,Yes,SecondaryEducation35plus ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,5143.97299258631,0.081099421043586,0.10546307582281,0.189973614775725,0.3977147288666,0.018121732643158,0.171851882132567,MAX-leaf // PoorerHousehold ~ 0 // Religion ~ LatterDaySaints + MinorReligion + ProtestantChurch + UnitingChurch // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1,PoorerHousehold,Residence,Religion,Sex,Ethnicity,,,
DHS,Individual,Kyrgyzstan,2012,1,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,7950.387409,0.8719887573217,0.201355153610226,0.937728885927292,0.164333232305258,0.801361384379057,0.136367501548235,MAX-leaf // Residence ~ Urban // Sex ~ Female,MIN-leaf // Residence~Rural // PoorerHousehold~0 // Sex~Female,Residence,PoorerHousehold,Sex,,,,,
DHS,Individual,Kyrgyzstan,2012,1,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,12456.068678,0.821752765467532,0.14536370790874,0.891464597830708,0.160339297143364,0.760644637503737,0.130819960326971,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural // Sex~Female // PoorerHousehold~0,Residence,Sex,PoorerHousehold,,,,,
DHS,Individual,Kyrgyzstan,2012,1,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,5008.526463,0.442211666717114,0.187689617084888,0.654954261749333,0.168260788322803,0.298793050078964,0.356161211670369,MAX-leaf // Residence ~ Urban // Sex ~ Female,MIN-leaf // Residence~Rural // Sex~Male // PoorerHousehold~1,Residence,Sex,PoorerHousehold,,,,,
DHS,Individual,Kyrgyzstan,2012,1,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,12456.068678,0.404899592831227,0.339052043560028,0.574120512963327,0.184941749242978,0.303516528158548,0.270603984804779,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,Residence,PoorerHousehold,Sex,,,,,
MICS,Individual,Kyrgyzstan,2014,0,Yes,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex + Religion + Language,10335.4828873821,0.859256406325142,0.084608032366167,0.971612563110766,0.097684740638787,0.716159429897199,0.255453133213567,MAX-leaf // Language ~ Kyrgyz // Residence ~ Urban // Sex ~ Male,MIN-leaf // Language~MinorLanguage + Uzbek // Sex~Female,Language,Residence,Sex,PoorerHousehold,Religion,,,
MICS,Individual,Kyrgyzstan,2014,0,Yes,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex + Religion + Language,6866.9183318283,0.864208294545438,0.286462469877672,0.962216691333526,0.078575499562304,0.572027455646334,0.390189235687192,MAX-leaf // Language ~ Kyrgyz + Russian // Residence ~ Urban,MIN-leaf // Language~MinorLanguage + Uzbek // PoorerHousehold~1,Language,Sex,Residence,PoorerHousehold,Religion,,,
MICS,Individual,Kyrgyzstan,2014,0,Yes,HigherEducation2535 ~ PoorerHousehold + Residence + Sex + Religion + Language,4551.77566350211,0.299977712257444,0.139009129936515,0.615429579197627,0.079102611559022,0.049559058693313,0.565870520504314,MAX-leaf // PoorerHousehold ~ 0 // Language ~ Kyrgyz + Russian // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Language~MinorLanguage + Russian + Uzbek,PoorerHousehold,Language,Residence,Sex,Religion,,,
MICS,Individual,Kyrgyzstan,2014,0,Yes,HigherEducation35+ ~ PoorerHousehold + Residence + Sex + Religion + Language,10335.4828873821,0.195518085829098,0.084608032366167,0.402657804509759,0.177055120335885,0.061122301248175,0.341535503261584,MAX-leaf // Residence ~ Urban // Language ~ Kyrgyz // Sex ~ Male,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,Residence,Language,PoorerHousehold,Religion,Sex,,,
MICS,Individual,Kyrgyzstan,2014,0,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,10335.4828873821,0.859256406325142,0.142198285065441,0.934087900886655,0.177055120335885,0.777179696133676,0.156908204752979,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural // Sex~Female // PoorerHousehold~1,Residence,Sex,PoorerHousehold,,,,,
MICS,Individual,Kyrgyzstan,2014,0,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,6866.9183318283,0.864208294545438,0.341878764073743,0.908662738808786,0.172439709953451,0.810295081890576,0.09836765691821,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // Sex~Male // PoorerHousehold~1,Residence,PoorerHousehold,Sex,,,,,
MICS,Individual,Kyrgyzstan,2014,0,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,4551.77566350211,0.299977712257444,0.162908969213258,0.547646657297612,0.195581852867727,0.091428804553079,0.456217852744533,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Kyrgyzstan,2014,0,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,10335.4828873821,0.195518085829098,0.326949331304291,0.341130173904604,0.177055120335885,0.061122301248175,0.280007872656429,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,Residence,PoorerHousehold,Sex,,,,,
MICS,Individual,Kyrgyzstan,2018,1,Yes,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex + Ethnicity,10729.4364471358,0.825024639143694,0.094993019068121,0.899768120909819,0.048116377611183,0.744813066579836,0.154955054329983,MAX-leaf // Ethnicity ~ Kyrgyz // Residence ~ URBAN // Sex ~ MALE,MIN-leaf // Ethnicity~Uzbek // Residence~URBAN,Ethnicity,Residence,PoorerHousehold,Sex,,,,
MICS,Individual,Kyrgyzstan,2018,1,Yes,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex + Ethnicity,5873.15213862723,0.859897130198931,0.151071956241764,0.93268144877571,0.094511326826253,0.643466767970186,0.289214680805524,MAX-leaf // Ethnicity ~ Kyrgyz + Russian // PoorerHousehold ~ 0 // Sex ~ FEMALE // Residence ~ URBAN,MIN-leaf // Ethnicity~MinorEthnicity + Uzbek // PoorerHousehold~1,Ethnicity,PoorerHousehold,Sex,Residence,,,,
MICS,Individual,Kyrgyzstan,2018,1,Yes,HigherEducation2535 ~ PoorerHousehold + Residence + Sex + Ethnicity,4195.9206320936,0.364152054881007,0.149251334384276,0.640605426219568,0.098349824247133,0.086196798600474,0.554408627619094,MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Kyrgyz + Russian // Residence ~ URBAN // Sex ~ FEMALE,MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity + Russian + Uzbek,PoorerHousehold,Residence,Ethnicity,Sex,,,,
MICS,Individual,Kyrgyzstan,2018,1,Yes,HigherEducation35+ ~ PoorerHousehold + Residence + Sex + Ethnicity,10729.4364471358,0.218026483759067,0.085778657347718,0.408093330781562,0.095258931171429,0.059256354274282,0.34883697650728,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ URBAN // Ethnicity ~ Kyrgyz // Sex ~ MALE,MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity + Russian + Uzbek,PoorerHousehold,Residence,Ethnicity,Sex,,,,
MICS,Individual,Kyrgyzstan,2018,1,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,10729.4364471358,0.825024639143694,0.37536353458744,0.852614738900829,0.624636465412555,0.808444887659575,0.044169851241254,MAX-leaf // Residence ~ URBAN,MIN-leaf // Residence~RURAL,Residence,PoorerHousehold,,,,,,
MICS,Individual,Kyrgyzstan,2018,1,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,5873.15213862723,0.859897130198931,0.176156074495527,0.896258265358695,0.377507105140197,0.825791172768114,0.070467092590581,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ URBAN // Sex ~ FEMALE,MIN-leaf // PoorerHousehold~1,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Kyrgyzstan,2018,1,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,4195.9206320936,0.364152054881007,0.171365785669213,0.595041279951276,0.184032499233147,0.138583298597996,0.45645798135328,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ URBAN // Sex ~ FEMALE,MIN-leaf // PoorerHousehold~1 // Sex~MALE,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Kyrgyzstan,2018,1,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,10729.4364471358,0.218026483759067,0.137803979681266,0.357382244281713,0.197949980026041,0.090228984021076,0.267153260260637,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ URBAN // Sex ~ MALE,MIN-leaf // PoorerHousehold~1 // Sex~FEMALE,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Lao PDR,2011,0,Yes,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,29169.7613745735,0.1163735672208,0.137701821667784,0.369256815959532,0.093496084933658,0.001137739749745,0.368119076209787,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural with road + Rural without road // PoorerHousehold~1 // Religion~Animist // Sex~Female,Residence,Sex,PoorerHousehold,Ethnicity,Religion,,,
MICS,Individual,Lao PDR,2011,0,Yes,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,22687.8898988204,0.198113208696311,0.108625360047118,0.533630412068091,0.180556529972911,0.007659007298707,0.525971404769384,MAX-leaf // Residence ~ Urban // Ethnicity ~ MinorEthnicity + Lao // Sex ~ Male,MIN-leaf // Residence~Rural with road + Rural without road // PoorerHousehold~1 // Sex~Female,Residence,Ethnicity,PoorerHousehold,Religion,Sex,,,
MICS,Individual,Lao PDR,2011,0,Yes,HigherEducation2535 ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,15186.969921909,0.079107834240959,0.141940868841532,0.261656042313949,0.36023912995037,0.00349711480107,0.258158927512879,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural with road + Rural without road // PoorerHousehold~1,Residence,Sex,PoorerHousehold,Ethnicity,Religion,,,
MICS,Individual,Lao PDR,2011,0,Yes,HigherEducation35+ ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,29169.7613745735,0.03720058840036,0.137701821667784,0.164352004055717,0.304609445500666,0.001107606617158,0.163244397438559,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural with road + Rural without road // PoorerHousehold~1,Residence,Sex,PoorerHousehold,Ethnicity,Religion,,,
MICS,Individual,Lao PDR,2011,0,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,29169.7613745735,0.1163735672208,0.137701821667784,0.369256815959532,0.158686566474405,0.005468957235151,0.363787858724381,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural with road + Rural without road // PoorerHousehold~1 // Sex~Female,Residence,Sex,PoorerHousehold,,,,,
MICS,Individual,Lao PDR,2011,0,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,22687.8898988204,0.198113208696311,0.139805085527404,0.497305360568517,0.180556529972911,0.007659007298707,0.48964635326981,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural with road + Rural without road // PoorerHousehold~1 // Sex~Female,Residence,PoorerHousehold,Sex,,,,,
MICS,Individual,Lao PDR,2011,0,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,15186.969921909,0.079107834240959,0.141940868841532,0.261656042313949,0.36023912995037,0.00349711480107,0.258158927512879,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural with road + Rural without road // PoorerHousehold~1,Residence,Sex,PoorerHousehold,,,,,
MICS,Individual,Lao PDR,2011,0,No,HigherEducation35+ ~ PoorerHousehold + Residence + Sex,29169.7613745735,0.03720058840036,0.137701821667784,0.164352004055717,0.304609445500666,0.001107606617158,0.163244397438559,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural with road + Rural without road // PoorerHousehold~1,Residence,Sex,PoorerHousehold,,,,,
MICS,Individual,Lao PDR,2017,1,Yes,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,34468.9941143271,0.159604238018106,0.164997524694453,0.431790234931096,0.155118868294282,0.003460034106231,0.428330200824865,MAX-leaf // Residence ~ URBAN // Sex ~ MALE,MIN-leaf // Residence~RURAL WITH ROAD + RURAL WITHOUT ROAD // PoorerHousehold~1 // Sex~FEMALE,Residence,Sex,PoorerHousehold,Ethnicity,Religion,,,
MICS,Individual,Lao PDR,2017,1,Yes,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,25390.7439713199,0.319742146697209,0.121076153888128,0.651144073037479,0.092282881045061,0.046669074083149,0.60447499895433,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ URBAN // Religion ~ BUDDHIST // Sex ~ MALE,MIN-leaf // PoorerHousehold~1 // Sex~FEMALE // Ethnicity~Mon-Khmer,PoorerHousehold,Residence,Ethnicity,Religion,Sex,,,
MICS,Individual,Lao PDR,2017,1,Yes,HigherEducation2535 ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,17399.5093989723,0.156065331356449,0.137507940952678,0.380991657037679,0.173133764578555,0.007089332278196,0.373902324759483,MAX-leaf // Residence ~ URBAN // Ethnicity ~ MinorEthnicity + Lao-Tai // Sex ~ MALE,MIN-leaf // Residence~RURAL WITH ROAD + RURAL WITHOUT ROAD // PoorerHousehold~1 // Sex~FEMALE,Residence,PoorerHousehold,Ethnicity,Religion,Sex,,,
MICS,Individual,Lao PDR,2017,1,Yes,HigherEducation35+ ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,34468.9941143271,0.054248299721824,0.164997524694453,0.194822796602287,0.300187522866154,0.001729764494497,0.19309303210779,MAX-leaf // Residence ~ URBAN // Sex ~ MALE,MIN-leaf // Residence~RURAL WITH ROAD + RURAL WITHOUT ROAD // PoorerHousehold~1,Residence,Sex,PoorerHousehold,Ethnicity,Religion,,,
MICS,Individual,Lao PDR,2017,1,No,SecondaryEducation35+ ~ PoorerHousehold + Residence + Sex,34468.9941143271,0.159604238018106,0.164997524694453,0.431790234931096,0.155118868294282,0.003460034106231,0.428330200824865,MAX-leaf // Residence ~ URBAN // Sex ~ MALE,MIN-leaf // Residence~RURAL WITH ROAD + RURAL WITHOUT ROAD // PoorerHousehold~1 // Sex~FEMALE,Residence,Sex,PoorerHousehold,,,,,
MICS,Individual,Lao PDR,2017,1,No,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,25390.7439713199,0.319742146697209,0.144259781469494,0.64497181408998,0.1902168919386,0.054142729022172,0.590829085067808,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ URBAN // Sex ~ MALE,MIN-leaf // PoorerHousehold~1 // Sex~FEMALE,PoorerHousehold,Residence,Sex,,,,,
MICS,Individual,Lao PDR,2017,1,No,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,17399.5093989723,0.156065331356449,0.161545963816705,0.374984033914704,0.173133764578555,0.007089332278196,0.367894701636508,MAX-leaf // Residence ~ URBAN // Sex ~ MALE,MIN-leaf // Residence~RURAL WITH ROAD + RURAL WITHOUT ROAD // PoorerHousehold~1 // Sex~FEMALE,Residence,PoorerHousehold,Sex,,,,,
